HexID,Month,TimeIndex,DestinationType,W_in_kWh_day,W_in_kWh_annual,E_public_by_dest_type_kWh_day,E_public_by_dest_type_kWh_annual
18,May,21,medium,16.93018714683584,524.8358015519111,39.95706709677552,1238.669080000041
18,May,21,fast,0.0,0.0,25.0,775.0
18,May,22,slow,0.0,0.0,0.0,0.0
18,May,22,medium,0.0,0.0,43.74448142202709,1356.0789240828399
18,May,22,fast,0.0,0.0,25.0,775.0
18,May,23,slow,0.0,0.0,0.0,0.0
18,May,23,medium,0.0,0.0,48.91130652214938,1516.250502186631
18,May,23,fast,0.0,0.0,25.0,775.0
18,May,24,slow,0.0,0.0,0.0,0.0
18,May,24,medium,0.0,0.0,75.14088143768276,2329.3673245681657
18,May,24,fast,0.0,0.0,25.0,775.0
18,May,25,slow,0.0,0.0,0.0,0.0
18,May,25,medium,0.0,0.0,111.06212705511595,3442.9259387085945
18,May,25,fast,0.0,0.0,25.0,775.0
18,May,26,slow,0.0,0.0,0.0,0.0
18,May,26,medium,0.0,0.0,82.5325705366256,2558.5096866353933
18,May,26,fast,0.0,0.0,25.0,775.0
18,May,27,slow,0.0,0.0,0.0,0.0
18,May,27,medium,0.0,0.0,72.87690007221116,2259.1839022385457
18,May,27,fast,0.0,0.0,25.0,775.0
18,May,28,slow,0.0,0.0,0.0,0.0
18,May,28,medium,0.0,0.0,107.3903860885138,3329.1019687439275
18,May,28,fast,0.0,0.0,25.0,775.0
18,May,29,slow,0.0,0.0,0.0,0.0
18,May,29,medium,0.0,0.0,113.04686254396158,3504.452738862809
18,May,29,fast,0.0,0.0,0.0,0.0
18,May,30,slow,0.0,0.0,0.0,0.0
18,May,30,medium,0.0,0.0,104.05641115872248,3225.748745920397
18,May,30,fast,0.0,0.0,25.0,775.0
18,May,31,slow,0.0,0.0,0.0,0.0
18,May,31,medium,0.0,0.0,80.83943606204485,2506.0225179233903
18,May,31,fast,0.0,0.0,25.0,775.0
18,May,32,slow,0.0,0.0,0.0,0.0
18,May,32,medium,0.0,0.0,52.37839189014372,1623.7301485944552
18,May,32,fast,0.0,0.0,25.0,775.0
18,May,33,slow,0.0,0.0,0.0,0.0
18,May,33,medium,0.0,0.0,12.460817327940504,386.2853371661556
18,May,33,fast,0.0,0.0,25.0,775.0
18,May,34,slow,0.0,0.0,0.0,0.0
18,May,34,medium,0.0,0.0,57.29133389401636,1776.0313507145072
18,May,34,fast,0.0,0.0,19.155103950105456,593.8082224532691
18,May,35,slow,0.0,0.0,0.0,0.0
18,May,35,medium,0.0,0.0,57.75911498682993,1790.5325645917278
18,May,35,fast,0.0,0.0,25.0,775.0
18,May,36,slow,0.0,0.0,0.0,0.0
18,May,36,medium,0.0,0.0,48.79181519928095,1512.5462711777093
18,May,36,fast,0.0,0.0,25.0,775.0
18,May,37,slow,0.0,0.0,0.0,0.0
18,May,37,medium,0.0,0.0,27.439467443130326,850.6234907370401
18,May,37,fast,0.0,0.0,25.0,775.0
18,May,38,slow,0.0,0.0,0.0,0.0
18,May,38,medium,0.0,0.0,5.003183613613871,155.09869202202998
18,May,38,fast,0.0,0.0,25.0,775.0
18,May,39,slow,0.0,0.0,0.0,0.0
18,May,39,medium,0.0,0.0,0.0,0.0
18,May,39,fast,0.0,0.0,7.027879190177373,217.86425489549856
18,May,40,slow,0.0,0.0,0.0,0.0
18,May,40,medium,0.0,0.0,0.0,0.0
18,May,40,fast,0.0,0.0,0.0,0.0
18,May,41,slow,0.0,0.0,0.0,0.0
18,May,41,medium,0.0,0.0,0.0,0.0
18,May,41,fast,0.0,0.0,0.0,0.0
18,May,42,slow,0.0,0.0,0.0,0.0
18,May,42,medium,0.0,0.0,0.0,0.0
18,May,42,fast,0.0,0.0,0.0,0.0
18,May,43,slow,0.0,0.0,0.0,0.0
18,May,43,medium,0.0,0.0,0.0,0.0
18,May,43,fast,0.0,0.0,0.16357592722397385,5.070853743943189
18,May,44,slow,0.0,0.0,0.0,0.0
18,May,44,medium,0.0,0.0,0.0,0.0
18,May,44,fast,0.0,0.0,17.31980405878403,536.9139258223049
18,May,45,slow,0.0,0.0,0.0,0.0
18,May,45,medium,0.0,0.0,0.0,0.0
18,May,45,fast,0.0,0.0,17.319804058782363,536.9139258222533
18,May,46,slow,0.0,0.0,0.0,0.0
18,May,46,medium,0.0,0.0,0.0,0.0
18,May,46,fast,0.0,0.0,17.31980405878312,536.9139258222767
18,May,47,slow,0.0,0.0,0.0,0.0
18,May,47,medium,0.0,0.0,0.0,0.0
18,May,47,fast,0.0,0.0,2.8770118964321227,89.1873687893958
18,May,48,slow,0.0,0.0,0.0,0.0
18,May,48,medium,0.0,0.0,0.0,0.0
18,May,48,fast,0.0,0.0,0.0,0.0
18,June,1,slow,0.0,0.0,0.0,0.0
18,June,1,medium,0.0,0.0,0.0,0.0
18,June,1,fast,0.0,0.0,0.0,0.0
18,June,2,slow,0.0,0.0,0.0,0.0
18,June,2,medium,0.0,0.0,0.0,0.0
18,June,2,fast,0.0,0.0,0.0,0.0
18,June,3,slow,0.0,0.0,0.0,0.0
18,June,3,medium,0.0,0.0,0.0,0.0
18,June,3,fast,0.0,0.0,0.0,0.0
18,June,4,slow,0.0,0.0,0.0,0.0
18,June,4,medium,0.0,0.0,0.0,0.0
18,June,4,fast,0.0,0.0,0.0,0.0
18,June,5,slow,0.0,0.0,0.0,0.0
18,June,5,medium,0.0,0.0,0.0,0.0
18,June,5,fast,0.0,0.0,0.0,0.0
18,June,6,slow,0.0,0.0,0.0,0.0
18,June,6,medium,0.0,0.0,0.0,0.0
18,June,6,fast,0.0,0.0,0.0,0.0
18,June,7,slow,0.0,0.0,0.0,0.0
18,June,7,medium,0.0,0.0,0.0,0.0
18,June,7,fast,0.0,0.0,0.0,0.0
18,June,8,slow,0.0,0.0,0.0,0.0
18,June,8,medium,0.0,0.0,0.0,0.0
18,June,8,fast,0.0,0.0,0.0,0.0
18,June,9,slow,0.0,0.0,0.0,0.0
18,June,9,medium,0.0,0.0,0.0,0.0
18,June,9,fast,0.1441909999998856,4.325729999996568,0.1441909999998856,4.325729999996568
18,June,10,slow,0.0,0.0,0.0,0.0
18,June,10,medium,0.0,0.0,0.0,0.0
18,June,10,fast,0.1441910000026465,4.325730000079395,0.1441910000026465,4.325730000079395
18,June,11,slow,0.0,0.0,0.0,0.0
18,June,11,medium,0.0,0.0,0.0,0.0
18,June,11,fast,4.11913636841852,123.57409105255559,4.11913636841852,123.57409105255559
18,June,12,slow,0.0,0.0,0.0,0.0
18,June,12,medium,0.0,0.0,0.0,0.0
18,June,12,fast,0.0,0.0,0.0,0.0
18,June,13,slow,0.0,0.0,0.0,0.0
18,June,13,medium,0.0,0.0,0.006612589193398577,0.1983776758019573
18,June,13,fast,0.0,0.0,25.0,750.0
18,June,14,slow,0.0,0.0,0.0,0.0
18,June,14,medium,0.0,0.0,22.509213073310278,675.2763921993084
18,June,14,fast,0.0,0.0,25.0,750.0
18,June,15,slow,0.0,0.0,0.0,0.0
18,June,15,medium,0.0,0.0,51.186514221098896,1535.5954266329668
18,June,15,fast,0.0,0.0,25.0,750.0
18,June,16,slow,0.0,0.0,0.0,0.0
18,June,16,medium,0.0,0.0,100.99547057283915,3029.8641171851746
18,June,16,fast,0.0,0.0,25.0,750.0
18,June,17,slow,0.0,0.0,0.0,0.0
18,June,17,medium,11.728260481645407,351.8478144493622,88.80038082592964,2664.0114247778893
18,June,17,fast,0.0,0.0,25.0,750.0
18,June,18,slow,0.0,0.0,0.0,0.0
18,June,18,medium,0.0,0.0,72.81940529519885,2184.5821588559656
18,June,18,fast,0.0,0.0,25.0,750.0
18,June,19,slow,0.0,0.0,0.0,0.0
18,June,19,medium,0.0,0.0,71.95005423212997,2158.501626963899
18,June,19,fast,0.0,0.0,25.0,750.0
18,June,20,slow,0.0,0.0,0.0,0.0
18,June,20,medium,0.0,0.0,61.12098530880422,1833.6295592641268
18,June,20,fast,0.0,0.0,25.0,750.0
18,June,21,slow,0.0,0.0,0.0,0.0
18,June,21,medium,7.431383050060205,222.94149150180615,30.45826299999988,913.7478899999965
18,June,21,fast,0.0,0.0,25.0,750.0
18,June,22,slow,0.0,0.0,0.0,0.0
18,June,22,medium,0.0,0.0,43.744481422027064,1312.3344426608119
18,June,22,fast,0.0,0.0,25.0,750.0
18,June,23,slow,0.0,0.0,0.0,0.0
18,June,23,medium,0.0,0.0,48.911306522149474,1467.3391956644841
18,June,23,fast,0.0,0.0,25.0,750.0
18,June,24,slow,0.0,0.0,0.0,0.0
18,June,24,medium,0.0,0.0,75.14088143768285,2254.2264431304857
18,June,24,fast,0.0,0.0,25.0,750.0
18,June,25,slow,0.0,0.0,0.0,0.0
18,June,25,medium,0.0,0.0,111.06212705511606,3331.863811653482
18,June,25,fast,0.0,0.0,25.0,750.0
18,June,26,slow,0.0,0.0,0.0,0.0
18,June,26,medium,0.0,0.0,82.5325705366256,2475.977116098768
18,June,26,fast,0.0,0.0,25.0,750.0
18,June,27,slow,0.0,0.0,0.0,0.0
18,June,27,medium,0.0,0.0,72.87690007221127,2186.307002166338
18,June,27,fast,0.0,0.0,25.0,750.0
18,June,28,slow,0.0,0.0,0.0,0.0
18,June,28,medium,0.0,0.0,107.39038608851384,3221.711582655415
18,June,28,fast,0.0,0.0,25.0,750.0
18,June,29,slow,0.0,0.0,0.0,0.0
18,June,29,medium,0.0,0.0,113.04686254396158,3391.4058763188473
18,June,29,fast,0.0,0.0,0.0,0.0
18,June,30,slow,0.0,0.0,0.0,0.0
18,June,30,medium,0.0,0.0,104.05641115872248,3121.6923347616744
18,June,30,fast,0.0,0.0,25.0,750.0
18,June,31,slow,0.0,0.0,0.0,0.0
18,June,31,medium,0.0,0.0,80.83943606204485,2425.1830818613457
18,June,31,fast,0.0,0.0,25.0,750.0
18,June,32,slow,0.0,0.0,0.0,0.0
18,June,32,medium,0.0,0.0,52.37839189014372,1571.3517567043116
18,June,32,fast,0.0,0.0,25.0,750.0
18,June,33,slow,0.0,0.0,0.0,0.0
18,June,33,medium,0.0,0.0,12.460817327940504,373.8245198382151
18,June,33,fast,0.0,0.0,25.0,750.0
18,June,34,slow,0.0,0.0,0.0,0.0
18,June,34,medium,0.0,0.0,51.446437844121704,1543.3931353236512
18,June,34,fast,0.0,0.0,25.0,750.0
18,June,35,slow,0.0,0.0,0.0,0.0
18,June,35,medium,0.0,0.0,57.75911498682993,1732.773449604898
18,June,35,fast,0.0,0.0,25.0,750.0
18,June,36,slow,0.0,0.0,0.0,0.0
18,June,36,medium,0.0,0.0,48.79181519928094,1463.7544559784283
18,June,36,fast,0.0,0.0,25.0,750.0
18,June,37,slow,0.0,0.0,0.0,0.0
18,June,37,medium,0.0,0.0,40.77803947271393,1223.341184181418
18,June,37,fast,0.0,0.0,11.661427970416398,349.8428391124919
18,June,38,slow,0.0,0.0,0.0,0.0
18,June,38,medium,0.0,0.0,5.003183613613871,150.09550840841612
18,June,38,fast,0.0,0.0,25.0,750.0
18,June,39,slow,0.0,0.0,0.0,0.0
18,June,39,medium,0.0,0.0,0.0,0.0
18,June,39,fast,0.0,0.0,7.027879190177373,210.8363757053212
18,June,40,slow,0.0,0.0,0.0,0.0
18,June,40,medium,0.0,0.0,0.0,0.0
18,June,40,fast,0.0,0.0,0.0,0.0
18,June,41,slow,0.0,0.0,0.0,0.0
18,June,41,medium,0.0,0.0,0.0,0.0
18,June,41,fast,0.0,0.0,0.0,0.0
18,June,42,slow,0.0,0.0,0.0,0.0
18,June,42,medium,0.0,0.0,0.0,0.0
18,June,42,fast,0.0,0.0,0.0,0.0
18,June,43,slow,0.0,0.0,0.0,0.0
18,June,43,medium,0.0,0.0,0.0,0.0
18,June,43,fast,0.0,0.0,0.16357592722183345,4.907277816655004
18,June,44,slow,0.0,0.0,0.0,0.0
18,June,44,medium,0.0,0.0,0.0,0.0
18,June,44,fast,0.0,0.0,17.319804058782363,519.5941217634709
18,June,45,slow,0.0,0.0,0.0,0.0
18,June,45,medium,0.0,0.0,0.0,0.0
18,June,45,fast,0.0,0.0,17.31980405878403,519.5941217635209
18,June,46,slow,0.0,0.0,0.0,0.0
18,June,46,medium,0.0,0.0,0.0,0.0
18,June,46,fast,0.0,0.0,17.319804058782363,519.5941217634709
18,June,47,slow,0.0,0.0,0.0,0.0
18,June,47,medium,0.0,0.0,0.0,0.0
18,June,47,fast,0.0,0.0,2.877011896431071,86.31035689293213
18,June,48,slow,0.0,0.0,0.0,0.0
18,June,48,medium,0.0,0.0,0.0,0.0
18,June,48,fast,0.0,0.0,0.0,0.0
18,July,1,slow,0.0,0.0,0.0,0.0
18,July,1,medium,0.0,0.0,0.0,0.0
18,July,1,fast,0.0,0.0,0.0,0.0
18,July,2,slow,0.0,0.0,0.0,0.0
18,July,2,medium,0.0,0.0,0.0,0.0
18,July,2,fast,0.0,0.0,0.0,0.0
18,July,3,slow,0.0,0.0,0.0,0.0
18,July,3,medium,0.0,0.0,0.0,0.0
18,July,3,fast,0.0,0.0,0.0,0.0
18,July,4,slow,0.0,0.0,0.0,0.0
18,July,4,medium,0.0,0.0,0.0,0.0
18,July,4,fast,0.0,0.0,0.0,0.0
18,July,5,slow,0.0,0.0,0.0,0.0
18,July,5,medium,0.0,0.0,0.0,0.0
18,July,5,fast,0.0,0.0,0.0,0.0
18,July,6,slow,0.0,0.0,0.0,0.0
18,July,6,medium,0.0,0.0,0.0,0.0
18,July,6,fast,0.0,0.0,0.0,0.0
18,July,7,slow,0.0,0.0,0.0,0.0
18,July,7,medium,0.0,0.0,0.0,0.0
18,July,7,fast,0.0,0.0,0.0,0.0
18,July,8,slow,0.0,0.0,0.0,0.0
18,July,8,medium,0.0,0.0,0.0,0.0
18,July,8,fast,0.0,0.0,0.0,0.0
18,July,9,slow,0.0,0.0,0.0,0.0
18,July,9,medium,0.0,0.0,0.0,0.0
18,July,9,fast,0.0,0.0,0.0,0.0
18,July,10,slow,0.0,0.0,0.0,0.0
18,July,10,medium,0.0,0.0,0.0,0.0
18,July,10,fast,0.0,0.0,0.0,0.0
18,July,11,slow,0.0,0.0,0.0,0.0
18,July,11,medium,0.0,0.0,0.0,0.0
18,July,11,fast,0.0,0.0,0.0,0.0
18,July,12,slow,0.0,0.0,0.0,0.0
18,July,12,medium,0.0,0.0,0.0,0.0
18,July,12,fast,0.0,0.0,0.0,0.0
18,July,13,slow,0.0,0.0,0.0,0.0
18,July,13,medium,0.0,0.0,0.006612589193398577,0.2049902649953559
18,July,13,fast,0.0,0.0,25.0,775.0
18,July,14,slow,0.0,0.0,0.0,0.0
18,July,14,medium,0.0,0.0,22.50921307331034,697.7856052726206
18,July,14,fast,0.0,0.0,25.0,775.0
18,July,15,slow,0.0,0.0,0.0,0.0
18,July,15,medium,0.0,0.0,51.18651422109893,1586.781940854067
18,July,15,fast,0.0,0.0,25.0,775.0
18,July,16,slow,0.0,0.0,0.0,0.0
18,July,16,medium,0.0,0.0,100.99547057283907,3130.859587758011
18,July,16,fast,0.0,0.0,25.0,775.0
18,July,17,slow,0.0,0.0,0.0,0.0
18,July,17,medium,16.137238929102338,500.25440680217247,93.20935927338657,2889.4901374749834
18,July,17,fast,0.0,0.0,25.0,775.0
18,July,18,slow,0.0,0.0,0.0,0.0
18,July,18,medium,0.0,0.0,72.81940529519893,2257.401564151167
18,July,18,fast,0.0,0.0,25.0,775.0
18,July,19,slow,0.0,0.0,0.0,0.0
18,July,19,medium,0.0,0.0,71.95005423212987,2230.451681196026
18,July,19,fast,0.0,0.0,25.0,775.0
18,July,20,slow,0.0,0.0,0.0,0.0
18,July,20,medium,0.0,0.0,61.12098530880422,1894.750544572931
18,July,20,fast,0.0,0.0,25.0,775.0
18,July,21,slow,0.0,0.0,0.0,0.0
18,July,21,medium,0.0,0.0,23.026879949939676,713.8332784481299
18,July,21,fast,0.0,0.0,25.0,775.0
18,July,22,slow,0.0,0.0,0.0,0.0
18,July,22,medium,0.0,0.0,43.74448142202707,1356.0789240828392
18,July,22,fast,0.0,0.0,25.0,775.0
18,July,23,slow,0.0,0.0,0.0,0.0
18,July,23,medium,0.0,0.0,48.91130652214939,1516.2505021866311
18,July,23,fast,0.0,0.0,25.0,775.0
18,July,24,slow,0.0,0.0,0.0,0.0
18,July,24,medium,0.0,0.0,75.14088143768276,2329.3673245681657
18,July,24,fast,0.0,0.0,25.0,775.0
18,July,25,slow,0.0,0.0,0.0,0.0
18,July,25,medium,0.0,0.0,111.06212705511595,3442.9259387085945
18,July,25,fast,0.0,0.0,25.0,775.0
18,July,26,slow,0.0,0.0,0.0,0.0
18,July,26,medium,0.0,0.0,82.5325705366256,2558.5096866353933
18,July,26,fast,0.0,0.0,25.0,775.0
18,July,27,slow,0.0,0.0,0.0,0.0
18,July,27,medium,0.0,0.0,72.8769000722111,2259.1839022385443
18,July,27,fast,0.0,0.0,25.0,775.0
18,July,28,slow,0.0,0.0,0.0,0.0
18,July,28,medium,0.0,0.0,107.39038608851382,3329.1019687439284
18,July,28,fast,0.0,0.0,25.0,775.0
18,July,29,slow,0.0,0.0,0.0,0.0
18,July,29,medium,0.0,0.0,113.04686254396158,3504.452738862809
18,July,29,fast,0.0,0.0,0.0,0.0
18,July,30,slow,0.0,0.0,0.0,0.0
18,July,30,medium,0.0,0.0,104.05641115872245,3225.7487459203962
18,July,30,fast,0.0,0.0,25.0,775.0
18,July,31,slow,0.0,0.0,0.0,0.0
18,July,31,medium,0.0,0.0,80.83943606204485,2506.0225179233903
18,July,31,fast,0.0,0.0,25.0,775.0
18,July,32,slow,0.0,0.0,0.0,0.0
18,July,32,medium,0.0,0.0,52.378391890143604,1623.7301485944517
18,July,32,fast,0.0,0.0,25.0,775.0
18,July,33,slow,0.0,0.0,0.0,0.0
18,July,33,medium,0.0,0.0,12.460817327940504,386.2853371661556
18,July,33,fast,0.0,0.0,25.0,775.0
18,July,34,slow,0.0,0.0,0.0,0.0
18,July,34,medium,0.0,0.0,57.29133389401636,1776.0313507145072
18,July,34,fast,0.0,0.0,19.155103950105456,593.8082224532691
18,July,35,slow,0.0,0.0,0.0,0.0
18,July,35,medium,0.0,0.0,57.75911498683001,1790.5325645917305
18,July,35,fast,0.0,0.0,25.0,775.0
18,July,36,slow,0.0,0.0,0.0,0.0
18,July,36,medium,0.0,0.0,48.79181519928106,1512.546271177713
18,July,36,fast,0.0,0.0,25.0,775.0
18,July,37,slow,0.0,0.0,0.0,0.0
18,July,37,medium,0.0,0.0,27.439467443130326,850.6234907370401
18,July,37,fast,0.0,0.0,25.0,775.0
18,July,38,slow,0.0,0.0,0.0,0.0
18,July,38,medium,0.0,0.0,5.003183613613835,155.0986920220289
18,July,38,fast,0.0,0.0,25.0,775.0
18,July,39,slow,0.0,0.0,0.0,0.0
18,July,39,medium,0.0,0.0,0.0,0.0
18,July,39,fast,0.0,0.0,7.027879190177373,217.86425489549856
18,July,40,slow,0.0,0.0,0.0,0.0
18,July,40,medium,0.0,0.0,0.0,0.0
18,July,40,fast,0.0,0.0,0.0,0.0
18,July,41,slow,0.0,0.0,0.0,0.0
18,July,41,medium,0.0,0.0,0.0,0.0
18,July,41,fast,0.0,0.0,0.0,0.0
18,July,42,slow,0.0,0.0,0.0,0.0
18,July,42,medium,0.0,0.0,0.0,0.0
18,July,42,fast,0.0,0.0,0.0,0.0
18,July,43,slow,0.0,0.0,0.0,0.0
18,July,43,medium,0.0,0.0,0.0,0.0
18,July,43,fast,0.0,0.0,0.16357592722397385,5.070853743943189
18,July,44,slow,0.0,0.0,0.0,0.0
18,July,44,medium,0.0,0.0,0.0,0.0
18,July,44,fast,0.0,0.0,17.31980405878403,536.9139258223049
18,July,45,slow,0.0,0.0,0.0,0.0
18,July,45,medium,0.0,0.0,0.0,0.0
18,July,45,fast,0.0,0.0,17.319804058782363,536.9139258222533
18,July,46,slow,0.0,0.0,0.0,0.0
18,July,46,medium,0.0,0.0,0.0,0.0
18,July,46,fast,0.0,0.0,17.31980405878312,536.9139258222767
18,July,47,slow,0.0,0.0,0.0,0.0
18,July,47,medium,0.0,0.0,0.0,0.0
18,July,47,fast,0.0,0.0,2.8770118964321227,89.1873687893958
18,July,48,slow,0.0,0.0,0.0,0.0
18,July,48,medium,0.0,0.0,0.0,0.0
18,July,48,fast,0.0,0.0,0.0,0.0
18,August,1,slow,0.0,0.0,0.0,0.0
18,August,1,medium,0.0,0.0,0.0,0.0
18,August,1,fast,0.0,0.0,0.0,0.0
18,August,2,slow,0.0,0.0,0.0,0.0
18,August,2,medium,0.0,0.0,0.0,0.0
18,August,2,fast,0.0,0.0,0.0,0.0
18,August,3,slow,0.0,0.0,0.0,0.0
18,August,3,medium,0.0,0.0,0.0,0.0
18,August,3,fast,0.0,0.0,0.0,0.0
18,August,4,slow,0.0,0.0,0.0,0.0
18,August,4,medium,0.0,0.0,0.0,0.0
18,August,4,fast,0.0,0.0,0.0,0.0
18,August,5,slow,0.0,0.0,0.0,0.0
18,August,5,medium,0.0,0.0,0.0,0.0
18,August,5,fast,0.0,0.0,0.0,0.0
18,August,6,slow,0.0,0.0,0.0,0.0
18,August,6,medium,0.0,0.0,0.0,0.0
18,August,6,fast,0.0,0.0,0.0,0.0
18,August,7,slow,0.0,0.0,0.0,0.0
18,August,7,medium,0.0,0.0,0.0,0.0
18,August,7,fast,0.0,0.0,0.0,0.0
18,August,8,slow,0.0,0.0,0.0,0.0
18,August,8,medium,0.0,0.0,0.0,0.0
18,August,8,fast,0.0,0.0,0.0,0.0
18,August,9,slow,0.0,0.0,0.0,0.0
18,August,9,medium,0.0,0.0,0.0,0.0
18,August,9,fast,0.0,0.0,0.0,0.0
18,August,10,slow,0.0,0.0,0.0,0.0
18,August,10,medium,0.0,0.0,0.0,0.0
18,August,10,fast,0.0,0.0,0.0,0.0
18,August,11,slow,0.0,0.0,0.0,0.0
18,August,11,medium,0.0,0.0,0.0,0.0
18,August,11,fast,0.0,0.0,0.0,0.0
18,August,12,slow,0.0,0.0,0.0,0.0
18,August,12,medium,0.0,0.0,0.0,0.0
18,August,12,fast,0.0,0.0,0.0,0.0
18,August,13,slow,0.0,0.0,0.0,0.0
18,August,13,medium,0.0,0.0,0.006612589193348839,0.204990264993814
18,August,13,fast,0.0,0.0,25.0,775.0
18,August,14,slow,0.0,0.0,0.0,0.0
18,August,14,medium,0.0,0.0,22.509213073310278,697.7856052726186
18,August,14,fast,0.0,0.0,25.0,775.0
18,August,15,slow,0.0,0.0,0.0,0.0
18,August,15,medium,0.0,0.0,51.1865142210989,1586.781940854066
18,August,15,fast,0.0,0.0,25.0,775.0
18,August,16,slow,0.0,0.0,0.0,0.0
18,August,16,medium,0.0,0.0,100.9954705728391,3130.859587758012
18,August,16,fast,0.0,0.0,25.0,775.0
18,August,17,slow,0.0,0.0,0.0,0.0
18,August,17,medium,16.137238929102793,500.25440680218657,93.20935927338702,2889.4901374749975
18,August,17,fast,0.0,0.0,25.0,775.0
18,August,18,slow,0.0,0.0,0.0,0.0
18,August,18,medium,0.0,0.0,72.81940529519885,2257.401564151164
18,August,18,fast,0.0,0.0,25.0,775.0
18,August,19,slow,0.0,0.0,0.0,0.0
18,August,19,medium,0.0,0.0,71.9500542321299,2230.451681196027
18,August,19,fast,0.0,0.0,25.0,775.0
18,August,20,slow,0.0,0.0,0.0,0.0
18,August,20,medium,0.0,0.0,61.12098530880415,1894.7505445729287
18,August,20,fast,0.0,0.0,25.0,775.0
18,August,21,slow,0.0,0.0,0.0,0.0
18,August,21,medium,0.0,0.0,23.026879949939676,713.8332784481299
18,August,21,fast,0.0,0.0,25.0,775.0
18,August,22,slow,0.0,0.0,0.0,0.0
18,August,22,medium,0.0,0.0,43.74448142202709,1356.0789240828399
18,August,22,fast,0.0,0.0,25.0,775.0
18,August,23,slow,0.0,0.0,0.0,0.0
18,August,23,medium,0.0,0.0,48.91130652214938,1516.250502186631
18,August,23,fast,0.0,0.0,25.0,775.0
18,August,24,slow,0.0,0.0,0.0,0.0
18,August,24,medium,0.0,0.0,75.14088143768285,2329.3673245681684
18,August,24,fast,0.0,0.0,25.0,775.0
18,August,25,slow,0.0,0.0,0.0,0.0
18,August,25,medium,0.0,0.0,111.06212705511598,3442.9259387085954
18,August,25,fast,0.0,0.0,25.0,775.0
18,August,26,slow,0.0,0.0,0.0,0.0
18,August,26,medium,0.0,0.0,82.53257053662571,2558.509686635397
18,August,26,fast,0.0,0.0,25.0,775.0
18,August,27,slow,0.0,0.0,0.0,0.0
18,August,27,medium,0.0,0.0,72.87690007221116,2259.1839022385457
18,August,27,fast,0.0,0.0,25.0,775.0
18,August,28,slow,0.0,0.0,0.0,0.0
18,August,28,medium,0.0,0.0,107.3903860885138,3329.1019687439275
18,August,28,fast,0.0,0.0,25.0,775.0
18,August,29,slow,0.0,0.0,0.0,0.0
18,August,29,medium,0.0,0.0,113.04686254396158,3504.452738862809
18,August,29,fast,0.0,0.0,0.0,0.0
18,August,30,slow,0.0,0.0,0.0,0.0
18,August,30,medium,0.0,0.0,104.05641115872248,3225.748745920397
18,August,30,fast,0.0,0.0,25.0,775.0
18,August,31,slow,0.0,0.0,0.0,0.0
18,August,31,medium,0.0,0.0,80.83943606204485,2506.0225179233903
18,August,31,fast,0.0,0.0,25.0,775.0
18,August,32,slow,0.0,0.0,0.0,0.0
18,August,32,medium,0.0,0.0,73.11678933448732,2266.620469369107
18,August,32,fast,0.0,0.0,4.2616025556563955,132.10967922534826
18,August,33,slow,0.0,0.0,0.0,0.0
18,August,33,medium,0.0,0.0,29.755774391799356,922.42900614578
18,August,33,fast,0.0,0.0,7.705042936141147,238.85633102037556
18,August,34,slow,0.0,0.0,0.0,0.0
18,August,34,medium,0.0,0.0,51.446437844121746,1594.8395731677742
18,August,34,fast,0.0,0.0,25.0,775.0
18,August,35,slow,0.0,0.0,0.0,0.0
18,August,35,medium,0.0,0.0,57.75911498683007,1790.5325645917321
18,August,35,fast,0.0,0.0,25.0,775.0
18,August,36,slow,0.0,0.0,0.0,0.0
18,August,36,medium,0.0,0.0,48.79181519928099,1512.5462711777107
18,August,36,fast,0.0,0.0,25.0,775.0
18,August,37,slow,0.0,0.0,0.0,0.0
18,August,37,medium,0.0,0.0,27.43946744313027,850.6234907370383
18,August,37,fast,0.0,0.0,25.0,775.0
18,August,38,slow,0.0,0.0,0.0,0.0
18,August,38,medium,0.0,0.0,5.003183613613871,155.09869202202998
18,August,38,fast,0.0,0.0,25.0,775.0
18,August,39,slow,0.0,0.0,0.0,0.0
18,August,39,medium,0.0,0.0,0.0,0.0
18,August,39,fast,0.0,0.0,7.027879190175904,217.86425489545303
18,August,40,slow,0.0,0.0,0.0,0.0
18,August,40,medium,0.0,0.0,0.0,0.0
18,August,40,fast,0.0,0.0,0.0,0.0
18,August,41,slow,0.0,0.0,0.0,0.0
18,August,41,medium,0.0,0.0,0.0,0.0
18,August,41,fast,0.0,0.0,0.0,0.0
18,August,42,slow,0.0,0.0,0.0,0.0
18,August,42,medium,0.0,0.0,0.0,0.0
18,August,42,fast,0.0,0.0,0.0,0.0
18,August,43,slow,0.0,0.0,0.0,0.0
18,August,43,medium,0.0,0.0,0.0,0.0
18,August,43,fast,0.0,0.0,0.16357592722397385,5.070853743943189
18,August,44,slow,0.0,0.0,0.0,0.0
18,August,44,medium,0.0,0.0,0.0,0.0
18,August,44,fast,0.0,0.0,17.31980405878403,536.9139258223049
18,August,45,slow,0.0,0.0,0.0,0.0
18,August,45,medium,0.0,0.0,0.0,0.0
18,August,45,fast,0.0,0.0,17.31980405878403,536.9139258223049
18,August,46,slow,0.0,0.0,0.0,0.0
18,August,46,medium,0.0,0.0,0.0,0.0
18,August,46,fast,0.0,0.0,17.319804058782363,536.9139258222533
18,August,47,slow,0.0,0.0,0.0,0.0
18,August,47,medium,0.0,0.0,0.0,0.0
