HexID,Month,TimeIndex,OriginType,q_origin_baseline_kWh_day,q_origin_baseline_kWh_annual,R_out_kWh_day,R_out_kWh_annual
10,December,45,medium,0.0,0.0,0.0,0.0
10,December,45,fast,0.0,0.0,0.0,0.0
10,December,46,slow,0.0,0.0,0.0,0.0
10,December,46,medium,0.0,0.0,0.0,0.0
10,December,46,fast,0.0,0.0,0.0,0.0
10,December,47,slow,0.0,0.0,0.0,0.0
10,December,47,medium,0.0,0.0,0.0,0.0
10,December,47,fast,0.0,0.0,0.0,0.0
10,December,48,slow,0.0,0.0,0.0,0.0
10,December,48,medium,0.0,0.0,0.0,0.0
10,December,48,fast,0.0,0.0,0.0,0.0
11,January,1,slow,0.0,0.0,0.0,0.0
11,January,1,medium,0.0,0.0,0.0,0.0
11,January,1,fast,0.0,0.0,0.0,0.0
11,January,2,slow,0.0,0.0,0.0,0.0
11,January,2,medium,0.0,0.0,0.0,0.0
11,January,2,fast,0.0,0.0,0.0,0.0
11,January,3,slow,0.0,0.0,0.0,0.0
11,January,3,medium,0.0,0.0,0.0,0.0
11,January,3,fast,0.0,0.0,0.0,0.0
11,January,4,slow,0.0,0.0,0.0,0.0
11,January,4,medium,0.0,0.0,0.0,0.0
11,January,4,fast,0.0,0.0,0.0,0.0
11,January,5,slow,0.0,0.0,0.0,0.0
11,January,5,medium,0.0,0.0,0.0,0.0
11,January,5,fast,0.0,0.0,0.0,0.0
11,January,6,slow,0.0,0.0,0.0,0.0
11,January,6,medium,0.0,0.0,0.0,0.0
11,January,6,fast,0.0,0.0,0.0,0.0
11,January,7,slow,0.0,0.0,0.0,0.0
11,January,7,medium,0.0,0.0,0.0,0.0
11,January,7,fast,0.0,0.0,0.0,0.0
11,January,8,slow,0.0,0.0,0.0,0.0
11,January,8,medium,0.0,0.0,0.0,0.0
11,January,8,fast,0.0,0.0,0.0,0.0
11,January,9,slow,0.0,0.0,0.0,0.0
11,January,9,medium,0.0,0.0,0.0,0.0
11,January,9,fast,0.0,0.0,0.0,0.0
11,January,10,slow,0.0,0.0,0.0,0.0
11,January,10,medium,0.0,0.0,0.0,0.0
11,January,10,fast,0.0,0.0,0.0,0.0
11,January,11,slow,0.0,0.0,0.0,0.0
11,January,11,medium,0.0,0.0,0.0,0.0
11,January,11,fast,0.0,0.0,0.0,0.0
11,January,12,slow,0.0,0.0,0.0,0.0
11,January,12,medium,0.0,0.0,0.0,0.0
11,January,12,fast,0.0,0.0,0.0,0.0
11,January,13,slow,0.0,0.0,0.0,0.0
11,January,13,medium,0.0,0.0,0.0,0.0
11,January,13,fast,8.469891411648568,262.5666337611056,0.0,0.0
11,January,14,slow,0.0,0.0,0.0,0.0
11,January,14,medium,0.0,0.0,0.0,0.0
11,January,14,fast,43.589760389369246,1351.2825720704466,0.0,0.0
11,January,15,slow,0.0,0.0,0.0,0.0
11,January,15,medium,4.356509499206503,135.05179447540158,0.0,0.0
11,January,15,fast,50.0,1550.0,0.0,0.0
11,January,16,slow,0.0,0.0,0.0,0.0
11,January,16,medium,28.36581415331748,879.3402387528419,0.0,0.0
11,January,16,fast,50.0,1550.0,0.0,0.0
11,January,17,slow,0.0,0.0,0.0,0.0
11,January,17,medium,60.713106576007185,1882.1063038562227,0.0,0.0
11,January,17,fast,50.0,1550.0,0.0,0.0
11,January,18,slow,0.0,0.0,0.0,0.0
11,January,18,medium,60.37894708195043,1871.7473595404633,0.0,0.0
11,January,18,fast,50.0,1550.0,0.0,0.0
11,January,19,slow,0.0,0.0,0.0,0.0
11,January,19,medium,51.69961135357688,1602.687951960883,0.0,0.0
11,January,19,fast,50.0,1550.0,0.0,0.0
11,January,20,slow,0.0,0.0,0.0,0.0
11,January,20,medium,64.40024831573777,1996.4076977878708,0.0,0.0
11,January,20,fast,50.0,1550.0,0.0,0.0
11,January,21,slow,0.0,0.0,0.0,0.0
11,January,21,medium,33.67972091147685,1044.0713482557824,0.0,0.0
11,January,21,fast,50.0,1550.0,0.0,0.0
11,January,22,slow,0.0,0.0,0.0,0.0
11,January,22,medium,0.0,0.0,0.0,0.0
11,January,22,fast,45.03886496673988,1396.2048139689364,0.0,0.0
11,January,23,slow,0.0,0.0,0.0,0.0
11,January,23,medium,0.0,0.0,0.0,0.0
11,January,23,fast,30.562821681242767,947.4474721185258,0.0,0.0
11,January,24,slow,0.0,0.0,0.0,0.0
11,January,24,medium,9.651019778912357,299.18161314628304,0.0,0.0
11,January,24,fast,50.0,1550.0,0.0,0.0
11,January,25,slow,0.0,0.0,0.0,0.0
11,January,25,medium,46.64469935262261,1445.9856799313009,0.0,0.0
11,January,25,fast,50.0,1550.0,0.0,0.0
11,January,26,slow,0.0,0.0,0.0,0.0
11,January,26,medium,42.22792237538235,1309.0655936368528,0.0,0.0
11,January,26,fast,50.0,1550.0,0.0,0.0
11,January,27,slow,0.0,0.0,0.0,0.0
11,January,27,medium,77.0,2387.0,0.0,0.0
11,January,27,fast,52.147823399912596,1616.5825253972905,2.147823399912596,66.58252539729048
11,January,28,slow,0.0,0.0,0.0,0.0
11,January,28,medium,10.07505627255238,312.3267444491238,0.0,0.0
11,January,28,fast,50.0,1550.0,0.0,0.0
11,January,29,slow,0.0,0.0,0.0,0.0
11,January,29,medium,0.0,0.0,0.0,0.0
11,January,29,fast,15.998182480342948,495.94365689063136,0.0,0.0
11,January,30,slow,0.0,0.0,0.0,0.0
11,January,30,medium,0.0,0.0,0.0,0.0
11,January,30,fast,4.282416938621665,132.7549250972716,0.0,0.0
11,January,31,slow,0.0,0.0,0.0,0.0
11,January,31,medium,8.419917174549049,261.01743241102054,0.0,0.0
11,January,31,fast,50.0,1550.0,0.0,0.0
11,January,32,slow,0.0,0.0,0.0,0.0
11,January,32,medium,58.635577227433764,1817.7028940504467,0.0,0.0
11,January,32,fast,50.0,1550.0,0.0,0.0
11,January,33,slow,0.0,0.0,0.0,0.0
11,January,33,medium,77.0,2387.0,0.0,0.0
11,January,33,fast,73.90207421106213,2290.964300542926,23.90207421106213,740.964300542926
11,January,34,slow,0.0,0.0,0.0,0.0
11,January,34,medium,58.49167716023784,1813.241991967373,0.0,0.0
11,January,34,fast,47.70241764069526,1478.774946861553,0.0,0.0
11,January,35,slow,0.0,0.0,0.0,0.0
11,January,35,medium,59.00284277837912,1829.0881261297527,0.0,0.0
11,January,35,fast,50.0,1550.0,0.0,0.0
11,January,36,slow,0.0,0.0,0.0,0.0
11,January,36,medium,32.561344744102676,1009.4016870671829,0.0,0.0
11,January,36,fast,50.0,1550.0,0.0,0.0
11,January,37,slow,0.0,0.0,0.0,0.0
11,January,37,medium,0.0,0.0,0.0,0.0
11,January,37,fast,27.533872375140348,853.5500436293507,0.0,0.0
11,January,38,slow,0.0,0.0,0.0,0.0
11,January,38,medium,0.0,0.0,0.0,0.0
11,January,38,fast,47.46709860840504,1471.4800568605563,0.0,0.0
11,January,39,slow,0.0,0.0,0.0,0.0
11,January,39,medium,0.0,0.0,0.0,0.0
11,January,39,fast,17.261240183288862,535.0984456819547,0.0,0.0
11,January,40,slow,0.0,0.0,0.0,0.0
11,January,40,medium,0.0,0.0,0.0,0.0
11,January,40,fast,10.104790419161688,313.2485029940123,0.0,0.0
11,January,41,slow,0.0,0.0,0.0,0.0
11,January,41,medium,0.0,0.0,0.0,0.0
11,January,41,fast,0.13473053892215567,4.176646706586825,0.0,0.0
11,January,42,slow,0.0,0.0,0.0,0.0
11,January,42,medium,0.0,0.0,0.0,0.0
11,January,42,fast,0.0,0.0,0.0,0.0
11,January,43,slow,0.0,0.0,0.0,0.0
11,January,43,medium,0.0,0.0,0.0,0.0
11,January,43,fast,0.0,0.0,0.0,0.0
11,January,44,slow,0.0,0.0,0.0,0.0
11,January,44,medium,0.0,0.0,0.0,0.0
11,January,44,fast,0.0,0.0,0.0,0.0
11,January,45,slow,0.0,0.0,0.0,0.0
11,January,45,medium,0.0,0.0,0.0,0.0
11,January,45,fast,13.323797237568424,413.03771436462114,0.0,0.0
11,January,46,slow,0.0,0.0,0.0,0.0
11,January,46,medium,0.0,0.0,0.0,0.0
11,January,46,fast,20.461502181618435,634.3065676301715,0.0,0.0
11,January,47,slow,0.0,0.0,0.0,0.0
11,January,47,medium,0.0,0.0,0.0,0.0
11,January,47,fast,14.420188263568996,447.02583617063885,0.0,0.0
11,January,48,slow,0.0,0.0,0.0,0.0
11,January,48,medium,0.0,0.0,0.0,0.0
11,January,48,fast,1.7945123172441417,55.629881834568394,0.0,0.0
11,February,1,slow,0.0,0.0,0.0,0.0
11,February,1,medium,0.0,0.0,0.0,0.0
11,February,1,fast,0.0,0.0,0.0,0.0
11,February,2,slow,0.0,0.0,0.0,0.0
11,February,2,medium,0.0,0.0,0.0,0.0
11,February,2,fast,0.0,0.0,0.0,0.0
11,February,3,slow,0.0,0.0,0.0,0.0
11,February,3,medium,0.0,0.0,0.0,0.0
11,February,3,fast,0.0,0.0,0.0,0.0
11,February,4,slow,0.0,0.0,0.0,0.0
11,February,4,medium,0.0,0.0,0.0,0.0
11,February,4,fast,0.0,0.0,0.0,0.0
11,February,5,slow,0.0,0.0,0.0,0.0
11,February,5,medium,0.0,0.0,0.0,0.0
11,February,5,fast,0.0,0.0,0.0,0.0
11,February,6,slow,0.0,0.0,0.0,0.0
11,February,6,medium,0.0,0.0,0.0,0.0
11,February,6,fast,0.0,0.0,0.0,0.0
11,February,7,slow,0.0,0.0,0.0,0.0
11,February,7,medium,0.0,0.0,0.0,0.0
11,February,7,fast,0.0,0.0,0.0,0.0
11,February,8,slow,0.0,0.0,0.0,0.0
11,February,8,medium,0.0,0.0,0.0,0.0
11,February,8,fast,0.0,0.0,0.0,0.0
11,February,9,slow,0.0,0.0,0.0,0.0
11,February,9,medium,0.0,0.0,0.0,0.0
11,February,9,fast,0.0,0.0,0.0,0.0
11,February,10,slow,0.0,0.0,0.0,0.0
11,February,10,medium,0.0,0.0,0.0,0.0
11,February,10,fast,0.0,0.0,0.0,0.0
11,February,11,slow,0.0,0.0,0.0,0.0
11,February,11,medium,0.0,0.0,0.0,0.0
11,February,11,fast,0.0,0.0,0.0,0.0
11,February,12,slow,0.0,0.0,0.0,0.0
11,February,12,medium,0.0,0.0,0.0,0.0
11,February,12,fast,0.0,0.0,0.0,0.0
11,February,13,slow,0.0,0.0,0.0,0.0
11,February,13,medium,0.0,0.0,0.0,0.0
11,February,13,fast,8.469891411648568,237.1569595261599,0.0,0.0
11,February,14,slow,0.0,0.0,0.0,0.0
11,February,14,medium,0.0,0.0,0.0,0.0
11,February,14,fast,43.589760389369246,1220.513290902339,0.0,0.0
11,February,15,slow,0.0,0.0,0.0,0.0
11,February,15,medium,4.356509499206538,121.98226597778307,0.0,0.0
11,February,15,fast,50.0,1400.0,0.0,0.0
11,February,16,slow,0.0,0.0,0.0,0.0
11,February,16,medium,28.36581415331748,794.2427962928895,0.0,0.0
11,February,16,fast,50.0,1400.0,0.0,0.0
11,February,17,slow,0.0,0.0,0.0,0.0
11,February,17,medium,60.713106576007185,1699.9669841282011,0.0,0.0
11,February,17,fast,50.0,1400.0,0.0,0.0
11,February,18,slow,0.0,0.0,0.0,0.0
11,February,18,medium,60.378947081950365,1690.6105182946103,0.0,0.0
11,February,18,fast,50.0,1400.0,0.0,0.0
11,February,19,slow,0.0,0.0,0.0,0.0
11,February,19,medium,51.69961135357688,1447.5891179001526,0.0,0.0
11,February,19,fast,50.0,1400.0,0.0,0.0
11,February,20,slow,0.0,0.0,0.0,0.0
11,February,20,medium,64.40024831573794,1803.2069528406623,0.0,0.0
11,February,20,fast,50.0,1400.0,0.0,0.0
11,February,21,slow,0.0,0.0,0.0,0.0
11,February,21,medium,33.6797209114767,943.0321855213476,0.0,0.0
11,February,21,fast,50.0,1400.0,0.0,0.0
11,February,22,slow,0.0,0.0,0.0,0.0
11,February,22,medium,0.0,0.0,0.0,0.0
11,February,22,fast,45.03886496673988,1261.0882190687166,0.0,0.0
11,February,23,slow,0.0,0.0,0.0,0.0
11,February,23,medium,0.0,0.0,0.0,0.0
11,February,23,fast,30.562821681242767,855.7590070747974,0.0,0.0
11,February,24,slow,0.0,0.0,0.0,0.0
11,February,24,medium,9.651019778912257,270.2285538095432,0.0,0.0
11,February,24,fast,50.0,1400.0,0.0,0.0
11,February,25,slow,0.0,0.0,0.0,0.0
11,February,25,medium,46.64469935262261,1306.051581873433,0.0,0.0
11,February,25,fast,50.0,1400.0,0.0,0.0
11,February,26,slow,0.0,0.0,0.0,0.0
11,February,26,medium,42.22792237538217,1182.3818265107009,0.0,0.0
11,February,26,fast,50.0,1400.0,0.0,0.0
11,February,27,slow,0.0,0.0,0.0,0.0
11,February,27,medium,77.0,2156.0,0.0,0.0
11,February,27,fast,52.147823399912596,1460.1390551975528,2.147823399912596,60.13905519755269
11,February,28,slow,0.0,0.0,0.0,0.0
11,February,28,medium,10.07505627255243,282.10157563146805,0.0,0.0
11,February,28,fast,50.0,1400.0,0.0,0.0
11,February,29,slow,0.0,0.0,0.0,0.0
11,February,29,medium,0.0,0.0,0.0,0.0
11,February,29,fast,15.998182480342944,447.9491094496024,0.0,0.0
11,February,30,slow,0.0,0.0,0.0,0.0
11,February,30,medium,0.0,0.0,0.0,0.0
11,February,30,fast,4.282416938621665,119.90767428140663,0.0,0.0
11,February,31,slow,0.0,0.0,0.0,0.0
11,February,31,medium,8.419917174549049,235.75768088737337,0.0,0.0
11,February,31,fast,50.0,1400.0,0.0,0.0
11,February,32,slow,0.0,0.0,0.0,0.0
11,February,32,medium,58.63557722743379,1641.7961623681463,0.0,0.0
11,February,32,fast,50.0,1400.0,0.0,0.0
11,February,33,slow,0.0,0.0,0.0,0.0
11,February,33,medium,77.0,2156.0,0.0,0.0
11,February,33,fast,73.9020742110622,2069.2580779097416,23.9020742110622,669.2580779097416
11,February,34,slow,0.0,0.0,0.0,0.0
11,February,34,medium,65.64985799537342,1838.196023870456,0.0,0.0
11,February,34,fast,40.54423680555968,1135.238630555671,0.0,0.0
11,February,35,slow,0.0,0.0,0.0,0.0
11,February,35,medium,59.00284277837912,1652.0795977946154,0.0,0.0
11,February,35,fast,50.0,1400.0,0.0,0.0
11,February,36,slow,0.0,0.0,0.0,0.0
11,February,36,medium,32.561344744102676,911.7176528348749,0.0,0.0
11,February,36,fast,50.0,1400.0,0.0,0.0
11,February,37,slow,0.0,0.0,0.0,0.0
11,February,37,medium,0.0,0.0,0.0,0.0
11,February,37,fast,27.533872375140348,770.9484265039298,0.0,0.0
11,February,38,slow,0.0,0.0,0.0,0.0
11,February,38,medium,0.0,0.0,0.0,0.0
11,February,38,fast,47.46709860840504,1329.0787610353411,0.0,0.0
11,February,39,slow,0.0,0.0,0.0,0.0
11,February,39,medium,0.0,0.0,0.0,0.0
11,February,39,fast,17.261240183288862,483.31472513208814,0.0,0.0
11,February,40,slow,0.0,0.0,0.0,0.0
11,February,40,medium,0.0,0.0,0.0,0.0
11,February,40,fast,10.104790419161688,282.93413173652726,0.0,0.0
11,February,41,slow,0.0,0.0,0.0,0.0
11,February,41,medium,0.0,0.0,0.0,0.0
11,February,41,fast,0.13473053892215567,3.7724550898203586,0.0,0.0
11,February,42,slow,0.0,0.0,0.0,0.0
11,February,42,medium,0.0,0.0,0.0,0.0
11,February,42,fast,0.0,0.0,0.0,0.0
11,February,43,slow,0.0,0.0,0.0,0.0
11,February,43,medium,0.0,0.0,0.0,0.0
11,February,43,fast,0.0,0.0,0.0,0.0
11,February,44,slow,0.0,0.0,0.0,0.0
11,February,44,medium,0.0,0.0,0.0,0.0
11,February,44,fast,0.0,0.0,0.0,0.0
11,February,45,slow,0.0,0.0,0.0,0.0
11,February,45,medium,0.0,0.0,0.0,0.0
11,February,45,fast,13.323797237568424,373.06632265191587,0.0,0.0
11,February,46,slow,0.0,0.0,0.0,0.0
11,February,46,medium,0.0,0.0,0.0,0.0
11,February,46,fast,20.461502181618435,572.9220610853162,0.0,0.0
11,February,47,slow,0.0,0.0,0.0,0.0
11,February,47,medium,0.0,0.0,0.0,0.0
11,February,47,fast,14.420188263568996,403.76527137993185,0.0,0.0
11,February,48,slow,0.0,0.0,0.0,0.0
11,February,48,medium,0.0,0.0,0.0,0.0
11,February,48,fast,1.7945123172441417,50.24634488283597,0.0,0.0
11,March,1,slow,0.0,0.0,0.0,0.0
11,March,1,medium,0.0,0.0,0.0,0.0
11,March,1,fast,0.0,0.0,0.0,0.0
11,March,2,slow,0.0,0.0,0.0,0.0
11,March,2,medium,0.0,0.0,0.0,0.0
11,March,2,fast,0.0,0.0,0.0,0.0
11,March,3,slow,0.0,0.0,0.0,0.0
11,March,3,medium,0.0,0.0,0.0,0.0
11,March,3,fast,0.0,0.0,0.0,0.0
11,March,4,slow,0.0,0.0,0.0,0.0
11,March,4,medium,0.0,0.0,0.0,0.0
11,March,4,fast,0.0,0.0,0.0,0.0
11,March,5,slow,0.0,0.0,0.0,0.0
11,March,5,medium,0.0,0.0,0.0,0.0
11,March,5,fast,0.0,0.0,0.0,0.0
11,March,6,slow,0.0,0.0,0.0,0.0
11,March,6,medium,0.0,0.0,0.0,0.0
11,March,6,fast,0.0,0.0,0.0,0.0
11,March,7,slow,0.0,0.0,0.0,0.0
11,March,7,medium,0.0,0.0,0.0,0.0
11,March,7,fast,0.0,0.0,0.0,0.0
11,March,8,slow,0.0,0.0,0.0,0.0
11,March,8,medium,0.0,0.0,0.0,0.0
11,March,8,fast,0.0,0.0,0.0,0.0
11,March,9,slow,0.0,0.0,0.0,0.0
11,March,9,medium,0.0,0.0,0.0,0.0
11,March,9,fast,0.0,0.0,0.0,0.0
11,March,10,slow,0.0,0.0,0.0,0.0
11,March,10,medium,0.0,0.0,0.0,0.0
11,March,10,fast,0.0,0.0,0.0,0.0
11,March,11,slow,0.0,0.0,0.0,0.0
11,March,11,medium,0.0,0.0,0.0,0.0
11,March,11,fast,0.0,0.0,0.0,0.0
11,March,12,slow,0.0,0.0,0.0,0.0
11,March,12,medium,0.0,0.0,0.0,0.0
11,March,12,fast,0.0,0.0,0.0,0.0
11,March,13,slow,0.0,0.0,0.0,0.0
11,March,13,medium,0.0,0.0,0.0,0.0
11,March,13,fast,8.469891411648568,262.5666337611056,0.0,0.0
11,March,14,slow,0.0,0.0,0.0,0.0
11,March,14,medium,0.0,0.0,0.0,0.0
11,March,14,fast,43.589760389369246,1351.2825720704466,0.0,0.0
11,March,15,slow,0.0,0.0,0.0,0.0
11,March,15,medium,4.356509499206538,135.0517944754027,0.0,0.0
11,March,15,fast,50.0,1550.0,0.0,0.0
11,March,16,slow,0.0,0.0,0.0,0.0
11,March,16,medium,28.365814153317658,879.3402387528474,0.0,0.0
11,March,16,fast,50.0,1550.0,0.0,0.0
11,March,17,slow,0.0,0.0,0.0,0.0
11,March,17,medium,60.71310657600728,1882.1063038562256,0.0,0.0
11,March,17,fast,50.0,1550.0,0.0,0.0
11,March,18,slow,0.0,0.0,0.0,0.0
11,March,18,medium,60.37894708195039,1871.7473595404622,0.0,0.0
11,March,18,fast,50.0,1550.0,0.0,0.0
11,March,19,slow,0.0,0.0,0.0,0.0
11,March,19,medium,51.69961135357688,1602.687951960883,0.0,0.0
11,March,19,fast,50.0,1550.0,0.0,0.0
11,March,20,slow,0.0,0.0,0.0,0.0
11,March,20,medium,64.40024831573777,1996.4076977878708,0.0,0.0
11,March,20,fast,50.0,1550.0,0.0,0.0
11,March,21,slow,0.0,0.0,0.0,0.0
11,March,21,medium,33.6797209114767,1044.0713482557776,0.0,0.0
11,March,21,fast,50.0,1550.0,0.0,0.0
11,March,22,slow,0.0,0.0,0.0,0.0
11,March,22,medium,0.0,0.0,0.0,0.0
11,March,22,fast,45.03886496673988,1396.2048139689364,0.0,0.0
11,March,23,slow,0.0,0.0,0.0,0.0
11,March,23,medium,0.0,0.0,0.0,0.0
11,March,23,fast,30.56282168124274,947.4474721185248,0.0,0.0
11,March,24,slow,0.0,0.0,0.0,0.0
11,March,24,medium,9.651019778912357,299.18161314628304,0.0,0.0
11,March,24,fast,50.0,1550.0,0.0,0.0
11,March,25,slow,0.0,0.0,0.0,0.0
11,March,25,medium,46.644699352622695,1445.9856799313036,0.0,0.0
11,March,25,fast,50.0,1550.0,0.0,0.0
11,March,26,slow,0.0,0.0,0.0,0.0
11,March,26,medium,42.22792237538217,1309.0655936368473,0.0,0.0
11,March,26,fast,50.0,1550.0,0.0,0.0
11,March,27,slow,0.0,0.0,0.0,0.0
11,March,27,medium,77.0,2387.0,0.0,0.0
11,March,27,fast,52.147823399912596,1616.5825253972905,2.147823399912596,66.58252539729048
11,March,28,slow,0.0,0.0,0.0,0.0
11,March,28,medium,10.07505627255238,312.3267444491238,0.0,0.0
11,March,28,fast,50.0,1550.0,0.0,0.0
11,March,29,slow,0.0,0.0,0.0,0.0
11,March,29,medium,0.0,0.0,0.0,0.0
11,March,29,fast,15.998182480342948,495.94365689063136,0.0,0.0
11,March,30,slow,0.0,0.0,0.0,0.0
11,March,30,medium,0.0,0.0,0.0,0.0
11,March,30,fast,4.282416938621665,132.7549250972716,0.0,0.0
11,March,31,slow,0.0,0.0,0.0,0.0
11,March,31,medium,8.419917174549013,261.0174324110194,0.0,0.0
11,March,31,fast,50.0,1550.0,0.0,0.0
11,March,32,slow,0.0,0.0,0.0,0.0
11,March,32,medium,58.635577227433764,1817.7028940504467,0.0,0.0
11,March,32,fast,50.0,1550.0,0.0,0.0
11,March,33,slow,0.0,0.0,0.0,0.0
11,March,33,medium,77.0,2387.0,0.0,0.0
11,March,33,fast,73.9020742110622,2290.964300542928,23.9020742110622,740.9643005429282
11,March,34,slow,0.0,0.0,0.0,0.0
11,March,34,medium,56.1940948009331,1742.0169388289262,0.0,0.0
11,March,34,fast,50.0,1550.0,0.0,0.0
11,March,35,slow,0.0,0.0,0.0,0.0
11,March,35,medium,59.00284277837912,1829.0881261297527,0.0,0.0
11,March,35,fast,50.0,1550.0,0.0,0.0
11,March,36,slow,0.0,0.0,0.0,0.0
11,March,36,medium,32.56134474410277,1009.4016870671858,0.0,0.0
11,March,36,fast,50.0,1550.0,0.0,0.0
11,March,37,slow,0.0,0.0,0.0,0.0
11,March,37,medium,0.0,0.0,0.0,0.0
11,March,37,fast,27.533872375140348,853.5500436293507,0.0,0.0
11,March,38,slow,0.0,0.0,0.0,0.0
11,March,38,medium,0.0,0.0,0.0,0.0
11,March,38,fast,47.46709860840504,1471.4800568605563,0.0,0.0
11,March,39,slow,0.0,0.0,0.0,0.0
11,March,39,medium,0.0,0.0,0.0,0.0
11,March,39,fast,17.261240183288862,535.0984456819547,0.0,0.0
11,March,40,slow,0.0,0.0,0.0,0.0
11,March,40,medium,0.0,0.0,0.0,0.0
11,March,40,fast,10.104790419161688,313.2485029940123,0.0,0.0
11,March,41,slow,0.0,0.0,0.0,0.0
11,March,41,medium,0.0,0.0,0.0,0.0
11,March,41,fast,0.13473053892216313,4.176646706587057,0.0,0.0
11,March,42,slow,0.0,0.0,0.0,0.0
11,March,42,medium,0.0,0.0,0.0,0.0
11,March,42,fast,0.0,0.0,0.0,0.0
11,March,43,slow,0.0,0.0,0.0,0.0
11,March,43,medium,0.0,0.0,0.0,0.0
11,March,43,fast,0.0,0.0,0.0,0.0
11,March,44,slow,0.0,0.0,0.0,0.0
11,March,44,medium,0.0,0.0,0.0,0.0
11,March,44,fast,0.0,0.0,0.0,0.0
11,March,45,slow,0.0,0.0,0.0,0.0
11,March,45,medium,0.0,0.0,0.0,0.0
11,March,45,fast,13.323797237568424,413.03771436462114,0.0,0.0
11,March,46,slow,0.0,0.0,0.0,0.0
11,March,46,medium,0.0,0.0,0.0,0.0
11,March,46,fast,20.461502181618435,634.3065676301715,0.0,0.0
11,March,47,slow,0.0,0.0,0.0,0.0
11,March,47,medium,0.0,0.0,0.0,0.0
11,March,47,fast,14.420188263568996,447.02583617063885,0.0,0.0
11,March,48,slow,0.0,0.0,0.0,0.0
11,March,48,medium,0.0,0.0,0.0,0.0
11,March,48,fast,1.7945123172441417,55.629881834568394,0.0,0.0
11,April,1,slow,0.0,0.0,0.0,0.0
11,April,1,medium,0.0,0.0,0.0,0.0
11,April,1,fast,0.0,0.0,0.0,0.0
11,April,2,slow,0.0,0.0,0.0,0.0
11,April,2,medium,0.0,0.0,0.0,0.0
11,April,2,fast,0.0,0.0,0.0,0.0
11,April,3,slow,0.0,0.0,0.0,0.0
11,April,3,medium,0.0,0.0,0.0,0.0
11,April,3,fast,0.0,0.0,0.0,0.0
11,April,4,slow,0.0,0.0,0.0,0.0
11,April,4,medium,0.0,0.0,0.0,0.0
11,April,4,fast,0.0,0.0,0.0,0.0
11,April,5,slow,0.0,0.0,0.0,0.0
11,April,5,medium,0.0,0.0,0.0,0.0
11,April,5,fast,0.0,0.0,0.0,0.0
11,April,6,slow,0.0,0.0,0.0,0.0
11,April,6,medium,0.0,0.0,0.0,0.0
11,April,6,fast,0.0,0.0,0.0,0.0
11,April,7,slow,0.0,0.0,0.0,0.0
11,April,7,medium,0.0,0.0,0.0,0.0
11,April,7,fast,0.0,0.0,0.0,0.0
11,April,8,slow,0.0,0.0,0.0,0.0
11,April,8,medium,0.0,0.0,0.0,0.0
11,April,8,fast,0.0,0.0,0.0,0.0
11,April,9,slow,0.0,0.0,0.0,0.0
11,April,9,medium,0.0,0.0,0.0,0.0
11,April,9,fast,0.0,0.0,0.0,0.0
11,April,10,slow,0.0,0.0,0.0,0.0
11,April,10,medium,0.0,0.0,0.0,0.0
11,April,10,fast,0.0,0.0,0.0,0.0
11,April,11,slow,0.0,0.0,0.0,0.0
11,April,11,medium,0.0,0.0,0.0,0.0
11,April,11,fast,0.0,0.0,0.0,0.0
11,April,12,slow,0.0,0.0,0.0,0.0
11,April,12,medium,0.0,0.0,0.0,0.0
11,April,12,fast,0.0,0.0,0.0,0.0
11,April,13,slow,0.0,0.0,0.0,0.0
11,April,13,medium,0.0,0.0,0.0,0.0
11,April,13,fast,8.469891411648568,254.09674234945703,0.0,0.0
11,April,14,slow,0.0,0.0,0.0,0.0
11,April,14,medium,0.0,0.0,0.0,0.0
11,April,14,fast,43.589760389369246,1307.6928116810773,0.0,0.0
11,April,15,slow,0.0,0.0,0.0,0.0
11,April,15,medium,4.356509499206474,130.69528497619422,0.0,0.0
11,April,15,fast,50.0,1500.0,0.0,0.0
11,April,16,slow,0.0,0.0,0.0,0.0
11,April,16,medium,28.365814153317537,850.9744245995261,0.0,0.0
11,April,16,fast,50.0,1500.0,0.0,0.0
11,April,17,slow,0.0,0.0,0.0,0.0
11,April,17,medium,60.71310657600736,1821.3931972802209,0.0,0.0
11,April,17,fast,50.0,1500.0,0.0,0.0
11,April,18,slow,0.0,0.0,0.0,0.0
11,April,18,medium,60.37894708195057,1811.368412458517,0.7301340393095428,21.904021179286282
11,April,18,fast,50.0,1500.0,0.0,0.0
11,April,19,slow,0.0,0.0,0.0,0.0
11,April,19,medium,51.69961135357688,1550.9883406073063,0.0,0.0
11,April,19,fast,50.0,1500.0,0.0,0.0
11,April,20,slow,0.0,0.0,0.0,0.0
11,April,20,medium,64.40024831573777,1932.007449472133,0.0,0.0
11,April,20,fast,50.0,1500.0,0.0,0.0
11,April,21,slow,0.0,0.0,0.0,0.0
11,April,21,medium,29.161213691903477,874.8364107571043,0.0,0.0
11,April,21,fast,54.51850721957337,1635.5552165872011,4.518507219573372,135.5552165872012
11,April,22,slow,0.0,0.0,0.0,0.0
11,April,22,medium,0.0,0.0,0.0,0.0
11,April,22,fast,45.03886496673988,1351.1659490021964,0.0,0.0
11,April,23,slow,0.0,0.0,0.0,0.0
11,April,23,medium,0.0,0.0,0.0,0.0
11,April,23,fast,30.562821681242735,916.8846504372821,0.0,0.0
11,April,24,slow,0.0,0.0,0.0,0.0
