from_HexID,to_HexID,Month,TimeIndex,OriginType,DestinationType,Energy_kWh_day,Energy_kWh_annual,DeltaPrice_SEK_per_kWh,PriceComp_SEK_day,PriceComp_SEK_annual
25,18,February,17,medium,medium,16.137238929103198,451.8426900148895,0.0,0.0,0.0
26,34,February,17,fast,fast,3.5965715685851265,100.70400392038354,0.0,0.0,0.0
32,24,February,17,medium,medium,4.451795910624412,124.65028549748354,0.0,0.0,0.0
33,25,February,17,medium,medium,17.475601402457528,489.3168392688108,0.0,0.0,0.0
33,26,February,17,medium,medium,21.331291330457816,597.2761572528188,0.0,0.0,0.0
43,50,February,17,fast,fast,2.8469464285715462,79.7145000000033,0.0,0.0,0.0
47,46,February,17,fast,medium,8.855377440273571,247.95056832766,0.0,0.0,0.0
15,7,February,18,fast,medium,33.0,924.0,0.0,0.0,0.0
15,22,February,18,fast,medium,32.103623667224724,898.9014626822923,0.0,0.0,0.0
15,23,February,18,fast,medium,22.06399785036839,617.791939810315,0.0,0.0,0.0
30,29,February,18,fast,fast,3.2652588549217967,91.42724793781031,0.0,0.0,0.0
41,42,February,18,medium,medium,7.213328569205231,201.97319993774647,0.0,0.0,0.0
55,54,February,18,fast,fast,1.3172169074353377,36.882073408189456,0.0,0.0,0.0
15,7,February,19,fast,medium,33.0,924.0,0.0,0.0,0.0
15,22,February,19,fast,medium,2.421773651384811,67.8096622387747,0.0,0.0,0.0
23,16,February,19,fast,medium,23.554753565711593,659.5330998399246,0.0,0.0,0.0
23,16,February,19,fast,fast,25.0,700.0,0.0,0.0,0.0
23,16,February,20,fast,medium,18.801076349194943,526.4301377774584,0.0,0.0,0.0
36,29,February,20,fast,fast,0.47002584023778127,13.160723526657875,0.0,0.0,0.0
15,7,February,23,fast,medium,4.132427433800327,115.70796814640916,0.0,0.0,0.0
15,8,February,23,fast,fast,17.661586407103826,494.5244193989071,0.0,0.0,0.0
15,22,February,23,fast,fast,15.350771749785697,429.8216089939995,0.0,0.0,0.0
52,44,February,23,fast,fast,15.170067076135307,424.7618781317886,0.0,0.0,0.0
52,53,February,23,fast,fast,2.8873816798845446,80.84668703676725,0.0,0.0,0.0
55,54,February,23,medium,fast,8.28428957560353,231.96010811689885,0.5,4.142144787801765,115.98005405844943
7,8,February,24,fast,fast,1.153809322851977,32.306661039855356,0.0,0.0,0.0
15,8,February,24,fast,fast,23.846190677148023,667.6933389601446,0.0,0.0,0.0
15,23,February,24,fast,fast,18.029870644775208,504.83637805370586,0.0,0.0,0.0
48,40,February,24,medium,medium,1.4374645490640319,40.24900737379289,0.0,0.0,0.0
53,45,February,24,fast,fast,0.4533799999999566,12.694639999998785,0.0,0.0,0.0
15,8,February,25,fast,fast,7.800347232142743,218.4097224999968,0.0,0.0,0.0
48,39,February,25,fast,fast,1.4374645490636908,40.24900737378334,0.0,0.0,0.0
15,8,February,26,fast,fast,10.172179419547273,284.82102374732364,0.0,0.0,0.0
34,27,February,26,medium,medium,5.084618115114737,142.36930722321264,0.0,0.0,0.0
34,42,February,26,medium,medium,1.3235083035714286,37.0582325,0.0,0.0,0.0
11,4,February,27,fast,fast,2.147823399912596,60.13905519755269,0.0,0.0,0.0
15,7,February,27,fast,medium,7.52333861187023,210.65348113236644,0.0,0.0,0.0
15,8,February,27,fast,fast,25.0,700.0,0.0,0.0,0.0
15,7,February,28,fast,medium,7.996436940161942,223.90023432453438,0.0,0.0,0.0
15,8,February,28,fast,fast,25.0,700.0,0.0,0.0,0.0
17,9,February,28,fast,fast,4.690420966346931,131.33178705771405,0.0,0.0,0.0
17,10,February,28,fast,medium,9.398679285714259,263.1630199999993,0.0,0.0,0.0
17,10,February,28,fast,fast,4.060305066856046,113.68854187196928,0.0,0.0,0.0
17,24,February,28,fast,medium,40.57958287016033,1136.2283203644893,0.0,0.0,0.0
21,13,February,28,fast,fast,0.1,2.8000000000000003,0.0,0.0,0.0
45,44,February,28,fast,fast,4.26227017923064,119.34356501845792,0.0,0.0,0.0
55,54,February,28,fast,fast,0.25797306073961845,7.223245700709317,0.0,0.0,0.0
15,8,February,29,fast,fast,6.436750803571314,180.2290224999968,0.0,0.0,0.0
43,50,February,29,fast,fast,20.601529342524373,576.8428215906824,0.0,0.0,0.0
15,8,February,30,fast,fast,6.436750803571314,180.2290224999968,0.0,0.0,0.0
18,10,February,30,fast,fast,13.827971449260371,387.18320057929037,0.0,0.0,0.0
18,25,February,30,fast,medium,12.176502723768817,340.94207626552685,0.0,0.0,0.0
53,52,February,30,fast,fast,0.1,2.8000000000000003,0.0,0.0,0.0
