iteration,Month,TimeIndex,cut_type,rhs_at_current_SEK,theta_at_current_SEK,violation_SEK,nonzeros,positive_type_arcs,dual_termination,exactness,selection_rule
2,November,11,corepoint_lp_dual_upper_cut,0.0,52816.62637647705,52816.62637647705,495,2538,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,February,11,corepoint_lp_dual_upper_cut,0.0,50877.94270045191,50877.94270045191,495,2538,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,October,8,corepoint_lp_dual_upper_cut,0.0,37068.33909237219,37068.33909237219,263,1134,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,May,8,corepoint_lp_dual_upper_cut,0.0,36100.92019463283,36100.92019463283,263,1134,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,January,8,corepoint_lp_dual_upper_cut,0.0,35292.17847059675,35292.17847059675,263,1134,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,August,8,corepoint_lp_dual_upper_cut,0.0,35069.006703710846,35069.006703710846,263,1134,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,July,8,corepoint_lp_dual_upper_cut,0.0,34580.690498185264,34580.690498185264,263,1134,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,September,8,corepoint_lp_dual_upper_cut,0.0,34206.228219451215,34206.228219451215,263,1134,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,April,8,corepoint_lp_dual_upper_cut,0.0,32477.45609804294,32477.45609804294,263,1134,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,March,8,corepoint_lp_dual_upper_cut,0.0,30790.865355930127,30790.865355930127,263,1134,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,June,8,corepoint_lp_dual_upper_cut,0.0,30462.37157371949,30462.37157371949,263,1134,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,December,8,corepoint_lp_dual_upper_cut,0.0,28786.41434876223,28786.41434876223,263,1134,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,November,8,corepoint_lp_dual_upper_cut,0.0,28438.37074619106,28438.37074619106,263,1134,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,February,8,corepoint_lp_dual_upper_cut,0.0,26811.553579830557,26811.553579830557,263,1134,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,October,10,corepoint_lp_dual_upper_cut,0.0,23922.122203941937,23922.122203941937,162,702,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,May,10,corepoint_lp_dual_upper_cut,0.0,23399.43936198054,23399.43936198054,162,702,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,January,10,corepoint_lp_dual_upper_cut,0.0,23252.587783073588,23252.587783073588,162,702,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,August,10,corepoint_lp_dual_upper_cut,0.0,22853.91294107806,22853.91294107806,162,702,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,July,10,corepoint_lp_dual_upper_cut,0.0,22763.08252005043,22763.08252005043,162,702,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,September,10,corepoint_lp_dual_upper_cut,0.0,22264.59422137609,22264.59422137609,162,702,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,April,10,corepoint_lp_dual_upper_cut,0.0,21221.369026417047,21221.369026417047,162,702,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,March,10,corepoint_lp_dual_upper_cut,0.0,20696.826415355994,20696.826415355994,162,702,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,June,10,corepoint_lp_dual_upper_cut,0.0,20192.355274578033,20192.355274578033,162,702,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,December,10,corepoint_lp_dual_upper_cut,0.0,19598.702941974032,19598.702941974032,162,702,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,November,10,corepoint_lp_dual_upper_cut,0.0,19003.857549947606,19003.857549947606,162,702,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,February,10,corepoint_lp_dual_upper_cut,0.0,17848.940939060052,17848.940939060052,162,702,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,October,9,corepoint_lp_dual_upper_cut,0.0,14427.493785524914,14427.493785524914,156,648,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,May,9,corepoint_lp_dual_upper_cut,0.0,14015.958982028578,14015.958982028578,156,648,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,January,9,corepoint_lp_dual_upper_cut,0.0,13900.335259922425,13900.335259922425,156,648,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,August,9,corepoint_lp_dual_upper_cut,0.0,13586.438266204616,13586.438266204616,156,648,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,July,9,corepoint_lp_dual_upper_cut,0.0,13514.922852901924,13514.922852901924,156,648,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,September,9,corepoint_lp_dual_upper_cut,0.0,13264.618630061199,13264.618630061199,156,648,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,April,9,corepoint_lp_dual_upper_cut,0.0,12443.23433897019,12443.23433897019,156,648,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,March,9,corepoint_lp_dual_upper_cut,0.0,11888.054259267596,11888.054259267596,156,648,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,June,9,corepoint_lp_dual_upper_cut,0.0,11633.039440341068,11633.039440341068,156,648,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,December,9,corepoint_lp_dual_upper_cut,0.0,11023.445759518268,11023.445759518268,156,648,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,November,9,corepoint_lp_dual_upper_cut,0.0,10697.274692973007,10697.274692973007,156,648,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,February,9,corepoint_lp_dual_upper_cut,0.0,10072.312036252184,10072.312036252184,156,648,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,December,17,corepoint_lp_dual_upper_cut,31337.872965334103,237807.2095480485,206469.3365827144,1710,10692,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,December,18,corepoint_lp_dual_upper_cut,42733.558394798165,246683.71205867358,203950.15366387542,1743,10854,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,January,18,corepoint_lp_dual_upper_cut,43039.91304693275,231306.7626680302,188266.84962109744,1751,10854,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,August,16,corepoint_lp_dual_upper_cut,11291.340322989021,199139.59241627555,187848.25209328654,1607,10278,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,November,17,corepoint_lp_dual_upper_cut,28704.37115386472,214575.6202534231,185871.2490995584,1699,10692,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,November,18,corepoint_lp_dual_upper_cut,26729.231927705812,208283.88433967624,181554.65241197043,1750,10854,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,August,18,corepoint_lp_dual_upper_cut,40755.622530787456,221883.35744587716,181127.7349150897,1758,10854,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,October,18,corepoint_lp_dual_upper_cut,46153.98006514271,223721.2552295076,177567.2751643649,1751,10854,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,January,16,corepoint_lp_dual_upper_cut,12013.801895093287,187907.03285460288,175893.2309595096,1609,10278,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,August,17,corepoint_lp_dual_upper_cut,44521.66971631764,209344.64668287156,164822.97696655392,1669,10692,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,July,18,corepoint_lp_dual_upper_cut,36503.13885724232,200682.38717999146,164179.24832274916,1752,10854,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,July,17,corepoint_lp_dual_upper_cut,42943.389135478836,206406.55217894,163463.16304346116,1671,10692,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,September,17,corepoint_lp_dual_upper_cut,26048.960625771095,188862.1168774111,162813.15625164003,1674,10692,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,April,18,corepoint_lp_dual_upper_cut,32438.665515995533,189528.35844212375,157089.69292612822,1753,10854,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,January,17,corepoint_lp_dual_upper_cut,47164.16103415202,200150.14618899944,152985.9851548474,1669,10692,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,February,19,corepoint_lp_dual_upper_cut,11517.628015911816,164198.60462838138,152680.97661246956,1674,10404,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,May,28,corepoint_lp_dual_upper_cut,31199.625380333302,182960.43741612128,151760.81203578797,1541,9396,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,April,16,corepoint_lp_dual_upper_cut,10117.147265596024,160959.95536481572,150842.8080992197,1608,10278,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,January,28,corepoint_lp_dual_upper_cut,31685.806913316148,182082.96527408587,150397.15836076974,1554,9396,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,September,28,corepoint_lp_dual_upper_cut,29367.25367874659,179342.7877913085,149975.53411256193,1553,9396,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,March,18,corepoint_lp_dual_upper_cut,29687.475576356257,176088.28805343577,146400.8124770795,1714,10854,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,April,17,corepoint_lp_dual_upper_cut,35838.22247570898,182217.8053384118,146379.5828627028,1671,10692,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,September,18,corepoint_lp_dual_upper_cut,18986.898014899405,164886.54446880645,145899.64645390704,1740,10854,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,September,27,corepoint_lp_dual_upper_cut,26604.17825923471,168985.10826989132,142380.93001065662,1530,9738,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,June,16,corepoint_lp_dual_upper_cut,9007.023623437446,149598.44576357488,140591.42214013744,1605,10278,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,October,17,corepoint_lp_dual_upper_cut,49616.16762334797,189977.1355843894,140360.96796104143,1676,10692,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,October,27,corepoint_lp_dual_upper_cut,29128.363096806523,165920.78792338166,136792.42482657515,1537,9738,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,June,18,corepoint_lp_dual_upper_cut,28503.27787264998,163644.71711321454,135141.43924056456,1749,10854,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,July,27,corepoint_lp_dual_upper_cut,28666.401244244305,163679.90309506946,135013.50185082515,1533,9738,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,July,28,corepoint_lp_dual_upper_cut,36219.917222419914,169287.84197437388,133067.92475195398,1544,9396,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,April,27,corepoint_lp_dual_upper_cut,22088.876118332817,155147.98769482572,133059.1115764929,1537,9738,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,August,28,corepoint_lp_dual_upper_cut,33349.68883270681,165433.033421171,132083.3445884642,1555,9396,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,April,28,corepoint_lp_dual_upper_cut,25850.307767431783,157509.09388164166,131658.78611420988,1553,9396,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,October,28,corepoint_lp_dual_upper_cut,36753.252955554315,167098.44321835917,130345.19026280486,1552,9396,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,January,27,corepoint_lp_dual_upper_cut,28220.92777981823,158443.30783005455,130222.38005023632,1527,9738,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,May,18,corepoint_lp_dual_upper_cut,24334.542468462696,152842.91532101724,128508.37285255454,1753,10854,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,August,27,corepoint_lp_dual_upper_cut,26458.449469840663,154332.67328433343,127874.22381449277,1530,9738,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,May,27,corepoint_lp_dual_upper_cut,27509.528960747477,154161.3891458116,126651.86018506414,1536,9738,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,March,28,corepoint_lp_dual_upper_cut,29643.029403251938,153618.39642341106,123975.36702015912,1550,9396,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,December,28,corepoint_lp_dual_upper_cut,22017.74558230106,143122.30817218768,121104.56258988663,1545,9396,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,October,16,corepoint_lp_dual_upper_cut,13504.444822973703,132580.45107535698,119076.00625238327,1625,10278,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,March,27,corepoint_lp_dual_upper_cut,23693.637358571952,142130.09726053782,118436.45990196586,1534,9738,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,November,27,corepoint_lp_dual_upper_cut,18150.84932519203,132032.11210116796,113881.26277597593,1539,9738,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,December,27,corepoint_lp_dual_upper_cut,20147.397103918094,133522.35082385637,113374.95371993828,1539,9738,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,October,15,corepoint_lp_dual_upper_cut,2726.994508328141,113961.5529565782,111234.55844825007,1516,9324,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,June,27,corepoint_lp_dual_upper_cut,19605.26352591222,128116.78780866151,108511.52428274929,1538,9738,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,November,28,corepoint_lp_dual_upper_cut,19842.644591724344,128348.60357478428,108505.95898305994,1553,9396,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,July,16,corepoint_lp_dual_upper_cut,12086.16988020866,120377.10044217571,108290.93056196705,1619,10278,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,February,16,corepoint_lp_dual_upper_cut,6606.674500164129,113785.71138994124,107179.03688977711,1616,10278,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,August,15,corepoint_lp_dual_upper_cut,1489.5459332362548,108584.27775552121,107094.73182228496,1513,9324,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,June,28,corepoint_lp_dual_upper_cut,24667.47228281171,131034.19167773123,106366.71939491952,1554,9396,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,January,15,corepoint_lp_dual_upper_cut,1566.4023285120932,105681.43858749718,104115.03625898508,1509,9324,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,February,27,corepoint_lp_dual_upper_cut,14431.124581195865,117998.01487579253,103566.89029459667,1535,9738,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,July,15,corepoint_lp_dual_upper_cut,1491.1107462959037,105002.68379868334,103511.57305238744,1521,9324,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,February,28,corepoint_lp_dual_upper_cut,17034.63689537403,120095.41555647842,103060.77866110438,1548,9396,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,July,22,corepoint_lp_dual_upper_cut,5247.1874143938685,107195.97336532663,101948.78595093277,1638,10206,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,September,16,corepoint_lp_dual_upper_cut,11578.872822848136,112437.8253778661,100858.95255501797,1625,10278,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,February,17,corepoint_lp_dual_upper_cut,11870.611228026164,112695.5599368264,100824.94870880024,1643,10442,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,March,17,corepoint_lp_dual_upper_cut,18518.41348166066,118403.78229999637,99885.3688183357,1666,10692,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,May,17,corepoint_lp_dual_upper_cut,28435.402406100213,127933.12220770965,99497.71980160943,1689,10692,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,July,19,corepoint_lp_dual_upper_cut,25520.778312684488,124730.58447025703,99209.80615757254,1686,10404,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,January,19,corepoint_lp_dual_upper_cut,25351.120026688666,122478.40821180172,97127.28818511305,1684,10404,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,May,19,corepoint_lp_dual_upper_cut,18288.904247140264,115337.6867810496,97048.78253390934,1687,10404,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,December,19,corepoint_lp_dual_upper_cut,15288.145871235709,111301.34928124267,96013.20341000696,1681,10404,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,September,15,corepoint_lp_dual_upper_cut,1405.9091867753498,96846.89830118691,95440.98911441157,1516,9324,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,August,38,corepoint_lp_dual_upper_cut,7308.403093673142,102540.86948309762,95232.46638942447,1415,8550,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,October,19,corepoint_lp_dual_upper_cut,27609.823713741465,122667.12477239149,95057.30105865002,1685,10404,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,September,22,corepoint_lp_dual_upper_cut,4223.47533603878,98540.76447581712,94317.28913977834,1623,10206,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,October,37,corepoint_lp_dual_upper_cut,12354.465325916848,105031.64507864775,92677.17975273091,1547,9090,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,September,38,corepoint_lp_dual_upper_cut,7301.641056558406,99688.3495970072,92386.70854044879,1429,8550,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,March,22,corepoint_lp_dual_upper_cut,3355.904040763997,95574.01803965596,92218.11399889196,1629,10206,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,April,15,corepoint_lp_dual_upper_cut,1334.8519188062144,93496.60309885295,92161.75118004673,1511,9324,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,September,37,corepoint_lp_dual_upper_cut,11283.522162351024,103247.61178495408,91964.08962260305,1544,9090,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,July,38,corepoint_lp_dual_upper_cut,6956.518558551827,98761.0026437672,91804.48408521537,1418,8550,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,October,21,corepoint_lp_dual_upper_cut,8159.631653054408,99826.95039358559,91667.31874053118,1605,9756,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,September,19,corepoint_lp_dual_upper_cut,16095.595141470256,107249.31194131567,91153.71679984541,1683,10404,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,August,37,corepoint_lp_dual_upper_cut,11265.120805404997,102262.64176634421,90997.52096093922,1543,9090,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,April,19,corepoint_lp_dual_upper_cut,21840.813096215985,112494.63534460436,90653.82224838837,1690,10404,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,November,19,corepoint_lp_dual_upper_cut,14423.079624842472,104720.19706371649,90297.11743887402,1690,10404,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,July,37,corepoint_lp_dual_upper_cut,10747.941475135156,100828.8325715416,90080.89109640644,1549,9090,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,July,21,corepoint_lp_dual_upper_cut,8019.026758425614,97945.66590093604,89926.63914251042,1596,9756,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,October,34,corepoint_lp_dual_upper_cut,16649.82837778687,106398.75751255531,89748.92913476843,1548,9504,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,August,21,corepoint_lp_dual_upper_cut,7411.619211759444,96641.88501006154,89230.26579830209,1601,9756,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,January,21,corepoint_lp_dual_upper_cut,6547.772848283659,94538.53145178441,87990.75860350076,1597,9756,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,January,37,corepoint_lp_dual_upper_cut,11102.92032295491,98111.52994402529,87008.60962107038,1546,9090,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,June,17,corepoint_lp_dual_upper_cut,31381.734179286905,118155.15962915927,86773.42544987236,1672,10692,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,July,34,corepoint_lp_dual_upper_cut,16314.88992130509,102933.04665876961,86618.15673746452,1567,9504,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,February,18,corepoint_lp_dual_upper_cut,10106.544880587067,95893.63655078999,85787.09167020292,1682,10574,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,November,22,corepoint_lp_dual_upper_cut,3136.4478598952674,88589.4922964111,85453.04443651583,1628,10206,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,June,15,corepoint_lp_dual_upper_cut,1181.7293306989595,86140.37749760953,84958.64816691057,1512,9324,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,May,15,corepoint_lp_dual_upper_cut,1071.8612165455663,85921.18185200618,84849.32063546061,1513,9324,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,October,22,corepoint_lp_dual_upper_cut,5554.6254736560595,90329.98200914537,84775.3565354893,1635,10206,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,January,29,corepoint_lp_dual_upper_cut,11208.005571553145,94947.58065643295,83739.5750848798,1574,9378,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,April,38,corepoint_lp_dual_upper_cut,6267.876594468992,89957.90196542011,83690.02537095112,1419,8550,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
