iteration,dataset,scenario,status,master_status,master_termination,master_objective_UB_SEK,base_master_objective_SEK,lp_recourse_value_SEK,mip_recourse_value_SEK,LB_candidate_SEK,best_LB_SEK,best_LB_iteration,lbbd_gap,cuts_added,cut_candidates,total_cuts,max_theta_violation_SEK,cut_strategy,max_cuts_per_iteration,mip_reconstruction_performed,mip_reconstruction_frequency,n_subproblems,n_positive_type_arcs,n_mip_positive_rows,PV_panels_installed,battery_units_installed,pv_direct_kWh,pv_to_battery_kWh,grid_to_battery_kWh,battery_discharge_kWh,master_elapsed_seconds,elapsed_seconds
1,full,no_redirection,converged,ok,optimal,502020325.24372613,502020325.24372613,0.0,0.0,502020325.24372613,502020325.24372613,1,0.0,0,0,0,0.0,standard,all,True,1,0,0,0,78942.0,2473.0,25421081.275102615,7193162.721022538,4525074.945415845,10544164.987383027,294.397744178772,309.0375130176544
