dataset,scenario,technology_case,formulation,run_dir,elapsed_seconds,annual_profit_SEK,best_lb_SEK,final_ub_SEK,lbbd_gap_pct,iterations,cuts_generated,cuts_added_last_iter,energy_redirected_kWh,PV_panels_installed,battery_units_installed,chargers_slow_installed,chargers_medium_installed,chargers_fast_installed,grid_total_kWh,pv_used_total_kWh,battery_discharge_kWh,max_abs_soc_gap_Jan0_Dec48_kWh,slack_penalty_SEK
full,with_redirection,noPV_BESS,LBBD_noPV_BESS_type_aware_redirection,C:\Users\omkarp\Downloads\Opti\runs\2026-06-22_181616_full_with_redirection_LBBD_noPV_BESS,57059.94017958641,485659994.3690216,485659994.3684414,485763925.1621878,0.02139990836213816,10,5198,390,1055429.2022804085,0.0,0.0,170.0,2256.0000003153973,172.0000000646127,115253168.30873623,0.0,0.0,0.0,0.0
