iteration,Month,TimeIndex,cut_type,rhs_at_current_SEK,theta_at_current_SEK,violation_SEK,nonzeros,positive_type_arcs,dual_termination,exactness,selection_rule
3,September,24,corepoint_lp_dual_upper_cut,6491.686606000739,51730.15052840343,45238.46392240269,1552,10026,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,October,35,corepoint_lp_dual_upper_cut,21449.787886233404,66402.42745910567,44952.63957287227,1528,9414,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,March,39,corepoint_lp_dual_upper_cut,3125.144644483252,48036.20550331726,44911.060858834004,1329,7974,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,April,40,corepoint_lp_dual_upper_cut,7780.992004079904,52484.68726179746,44703.695257717554,1238,7236,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,January,40,corepoint_lp_dual_upper_cut,9032.4764378102,53685.38457873826,44652.90814092806,1243,7236,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,January,2,corepoint_lp_dual_upper_cut,11877.87571950986,56188.54976402777,44310.67404451791,1381,8424,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,March,4,corepoint_lp_dual_upper_cut,14246.303856896477,58552.29483817835,44305.99098128187,1343,8208,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,February,3,corepoint_lp_dual_upper_cut,16713.993507158615,61007.982278830066,44293.98877167145,1396,8442,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,February,32,corepoint_lp_dual_upper_cut,6029.416045638103,50313.488452694444,44284.072407056345,1500,9450,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,June,24,corepoint_lp_dual_upper_cut,6892.257935165705,51051.95127680269,44159.69334163699,1560,10026,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,November,38,corepoint_lp_dual_upper_cut,1945.638843510181,46074.89158710657,44129.252743596386,1412,8550,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,June,31,corepoint_lp_dual_upper_cut,15794.957619706613,59795.29438488421,44000.3367651776,1470,9126,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,April,24,corepoint_lp_dual_upper_cut,6182.228453105662,50138.22125824213,43955.99280513646,1552,10026,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,December,40,corepoint_lp_dual_upper_cut,6784.10534058958,50630.3324817841,43846.22714119452,1236,7236,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,January,30,corepoint_lp_dual_upper_cut,8793.502686606482,52374.662155612015,43581.159469005535,1476,8910,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,June,35,corepoint_lp_dual_upper_cut,15560.90538385819,59055.11718948833,43494.21180563014,1525,9414,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,November,23,corepoint_lp_dual_upper_cut,2777.6308415729986,46219.363635803624,43441.73279423062,1531,9900,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,December,31,corepoint_lp_dual_upper_cut,12269.047258060138,55703.459577819514,43434.41231975937,1462,9126,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,November,3,corepoint_lp_dual_upper_cut,17332.582410646137,60734.435607974716,43401.85319732858,1391,8442,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,December,23,corepoint_lp_dual_upper_cut,2828.738990818272,46191.51701152738,43362.778020709105,1535,9900,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,April,35,corepoint_lp_dual_upper_cut,17252.93687344827,60580.96360964743,43328.02673619916,1523,9414,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,May,4,corepoint_lp_dual_upper_cut,17383.63213239073,60275.40458819814,42891.77245580741,1347,8208,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,May,30,corepoint_lp_dual_upper_cut,8702.369560029705,51572.71894719996,42870.34938717025,1478,8910,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,March,40,corepoint_lp_dual_upper_cut,6134.43832570782,48899.11837152942,42764.680045821595,1237,7236,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,April,3,corepoint_lp_dual_upper_cut,21227.137183154184,63969.3381715681,42742.20098841392,1400,8442,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,June,4,corepoint_lp_dual_upper_cut,14273.257011009295,56848.17598872566,42574.91897771637,1345,8208,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,February,39,corepoint_lp_dual_upper_cut,2897.822880934719,45243.21558661434,42345.39270567962,1328,7974,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,December,4,corepoint_lp_dual_upper_cut,12678.13096438361,54925.409135942304,42247.27817155869,1350,8208,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,November,39,corepoint_lp_dual_upper_cut,2820.940547564898,45015.19012331062,42194.24957574572,1329,7974,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,October,5,corepoint_lp_dual_upper_cut,2426.952621701407,44556.934551412814,42129.98192971141,1276,7290,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,May,37,corepoint_lp_dual_upper_cut,4176.742771838447,45622.85945821141,41446.11668637296,1548,9090,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,September,35,corepoint_lp_dual_upper_cut,19471.242171735452,60851.10533244296,41379.86316070751,1528,9414,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,April,41,corepoint_lp_dual_upper_cut,2208.6396823769956,43472.83430101548,41264.19461863848,1198,6516,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,May,5,corepoint_lp_dual_upper_cut,2341.543409844834,43364.538950584494,41022.99554073966,1276,7290,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,January,4,corepoint_lp_dual_upper_cut,16025.467044306937,56967.15368685005,40941.68664254311,1346,8208,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,September,30,corepoint_lp_dual_upper_cut,8214.7327979996,48970.88764513114,40756.15484713153,1475,8910,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,November,4,corepoint_lp_dual_upper_cut,12647.762540044034,52681.88953610832,40034.12699606428,1351,8208,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,October,42,corepoint_lp_dual_upper_cut,3554.359842434451,43390.87796269194,39836.51812025749,1011,5436,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,August,5,corepoint_lp_dual_upper_cut,2248.1762432540613,42061.04256788053,39812.86632462647,1275,7290,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,April,4,corepoint_lp_dual_upper_cut,15455.011846430189,55169.892159804396,39714.880313374204,1344,8208,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,January,35,corepoint_lp_dual_upper_cut,19004.9859676625,58467.99432616992,39463.008358507424,1531,9414,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,June,41,corepoint_lp_dual_upper_cut,2094.420430966892,41548.45570550153,39454.03527453464,1195,6516,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,September,5,corepoint_lp_dual_upper_cut,2190.877823233267,40916.768121792054,38725.890298558785,1275,7290,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,April,30,corepoint_lp_dual_upper_cut,7462.005653941739,46184.81586321376,38722.810209272015,1474,8910,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,January,5,corepoint_lp_dual_upper_cut,2161.2864816794972,40847.97705414512,38686.690572465624,1278,7290,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,August,2,corepoint_lp_dual_upper_cut,12229.629071496336,50802.44250383195,38572.81343233562,1382,8424,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,December,35,corepoint_lp_dual_upper_cut,14124.076867379477,52614.87897088254,38490.80210350307,1533,9414,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,February,23,corepoint_lp_dual_upper_cut,2400.622325300969,40727.430805867945,38326.80848056698,1534,9900,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,October,2,corepoint_lp_dual_upper_cut,13173.851817095288,51476.42142122342,38302.56960412813,1381,8424,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,January,42,corepoint_lp_dual_upper_cut,3420.389607024772,41714.410796727374,38294.0211897026,1011,5436,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,May,2,corepoint_lp_dual_upper_cut,12782.832496327272,50962.867292544404,38180.034796217136,1389,8424,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,May,35,corepoint_lp_dual_upper_cut,15633.79935831722,53798.36278402996,38164.56342571274,1522,9414,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,July,5,corepoint_lp_dual_upper_cut,2116.222249638163,40218.836580035284,38102.61433039712,1278,7290,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,November,31,corepoint_lp_dual_upper_cut,8015.085097796518,45996.05502686389,37980.969929067374,1464,9126,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,July,35,corepoint_lp_dual_upper_cut,19795.41659119011,57678.5534473946,37883.136856204495,1527,9414,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,May,41,corepoint_lp_dual_upper_cut,1979.6730906934902,39743.67048558871,37763.99739489522,1196,6516,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,August,35,corepoint_lp_dual_upper_cut,19479.244341779075,57219.69157151708,37740.44722973801,1527,9414,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,December,41,corepoint_lp_dual_upper_cut,2060.981551422622,39568.20292230707,37507.22137088445,1206,6516,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,February,4,corepoint_lp_dual_upper_cut,12037.595309611286,49453.527647565505,37415.93233795422,1347,8208,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,February,40,corepoint_lp_dual_upper_cut,5333.821991296737,42459.6795618626,37125.85757056586,1238,7236,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,March,35,corepoint_lp_dual_upper_cut,12905.2328458999,50029.71277440579,37124.47992850588,1527,9414,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,November,40,corepoint_lp_dual_upper_cut,2681.7422361327053,39796.038725284445,37114.29648915174,1230,7236,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,September,42,corepoint_lp_dual_upper_cut,3313.0625469241227,40406.427045241704,37093.364498317584,1011,5436,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,October,46,corepoint_lp_dual_upper_cut,0.0,37053.808540711,37053.808540711,668,3420,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,April,5,corepoint_lp_dual_upper_cut,2052.9717809527065,38991.46575020336,36938.49396925065,1276,7290,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,August,42,corepoint_lp_dual_upper_cut,3297.298625070635,40174.08365584115,36876.78503077051,1011,5436,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,June,30,corepoint_lp_dual_upper_cut,6339.70583376722,43092.50912533675,36752.80329156953,1481,8910,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,February,31,corepoint_lp_dual_upper_cut,7975.5126785600605,44447.560089977,36472.04741141694,1472,9126,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,July,42,corepoint_lp_dual_upper_cut,3202.390090163237,38986.42400849115,35784.033918327914,1011,5436,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,October,36,corepoint_lp_dual_upper_cut,6969.64357385187,42682.07665994663,35712.43308609476,1532,9216,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,February,33,corepoint_lp_dual_upper_cut,6198.874902790911,41862.66015689723,35663.78525410632,1520,9414,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,November,30,corepoint_lp_dual_upper_cut,5406.90363442537,41055.22367826029,35648.32004383492,1481,8910,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,March,2,corepoint_lp_dual_upper_cut,10587.864806446627,46191.197504412674,35603.33269796605,1383,8424,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,May,24,corepoint_lp_dual_upper_cut,7050.1855450665735,42636.20308863187,35586.01754356529,1548,10026,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,October,43,corepoint_lp_dual_upper_cut,6464.626120406511,42048.71503753731,35584.0889171308,855,4644,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,July,2,corepoint_lp_dual_upper_cut,11514.698095730273,47090.44007276556,35575.741977035286,1388,8424,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,November,35,corepoint_lp_dual_upper_cut,10976.66274501852,46476.95502905228,35500.29228403376,1533,9414,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,November,2,corepoint_lp_dual_upper_cut,9402.05938767252,44663.97764454508,35261.91825687256,1390,8424,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,February,41,corepoint_lp_dual_upper_cut,1874.870580984003,36823.50918613592,34948.638605151915,1199,6516,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,October,47,corepoint_lp_dual_upper_cut,161.3667186366702,35074.29373460156,34912.92701596489,685,3114,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,March,24,corepoint_lp_dual_upper_cut,6240.522719097955,40868.25952731136,34627.736808213405,1553,10026,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,October,6,corepoint_lp_dual_upper_cut,0.0,34571.43440592706,34571.43440592706,948,4950,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,September,46,corepoint_lp_dual_upper_cut,0.0,34569.16622823486,34569.16622823486,668,3420,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,May,46,corepoint_lp_dual_upper_cut,0.0,34552.57179493434,34552.57179493434,668,3420,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,June,2,corepoint_lp_dual_upper_cut,10464.312678656088,44875.37002829118,34411.05734963509,1388,8424,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,August,46,corepoint_lp_dual_upper_cut,0.0,34406.132424559546,34406.132424559546,668,3420,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,January,24,corepoint_lp_dual_upper_cut,7515.437603694878,41841.87837899148,34326.44077529661,1554,10026,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,July,36,corepoint_lp_dual_upper_cut,6437.821930593804,40671.87824913649,34234.05631854269,1538,9216,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,April,36,corepoint_lp_dual_upper_cut,5618.108239753168,39828.629520128045,34210.52128037487,1532,9216,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,July,46,corepoint_lp_dual_upper_cut,0.0,34176.013413970584,34176.013413970584,668,3420,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,October,48,corepoint_lp_dual_upper_cut,2577.99787139706,36633.29938833962,34055.301516942556,587,2538,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,March,41,corepoint_lp_dual_upper_cut,1788.7487940140004,35766.06670468895,33977.31791067495,1190,6516,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,August,36,corepoint_lp_dual_upper_cut,6321.09746178573,40152.69684389757,33831.59938211184,1539,9216,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,October,44,corepoint_lp_dual_upper_cut,4406.646734267115,38182.73616602685,33776.089431759734,826,4554,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,May,47,corepoint_lp_dual_upper_cut,155.9552805955265,33826.828002463,33670.872721867476,685,3114,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,December,36,corepoint_lp_dual_upper_cut,4599.601220470195,38143.886602256265,33544.285381786074,1540,9216,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,May,6,corepoint_lp_dual_upper_cut,0.0,33535.35272839318,33535.35272839318,948,4950,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,September,43,corepoint_lp_dual_upper_cut,6047.956078137756,39068.782172272804,33020.826094135045,855,4644,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,January,43,corepoint_lp_dual_upper_cut,6080.619980636377,39053.32006508448,32972.70008444811,855,4644,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,April,2,corepoint_lp_dual_upper_cut,11405.134101928015,44318.08298826208,32912.94888633407,1384,8424,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,January,46,corepoint_lp_dual_upper_cut,0.0,32830.60169865214,32830.60169865214,668,3420,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,May,48,corepoint_lp_dual_upper_cut,2493.6745436101637,35317.54152688305,32823.866983272885,590,2538,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,September,47,corepoint_lp_dual_upper_cut,151.61071516107,32893.83703573746,32742.22632057639,683,3114,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,August,43,corepoint_lp_dual_upper_cut,6038.86874205013,38727.64441252908,32688.77567047895,855,4644,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,February,30,corepoint_lp_dual_upper_cut,4870.4296986343015,37448.351275443274,32577.92157680897,1483,8910,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,July,47,corepoint_lp_dual_upper_cut,150.73565507356398,32623.57963784386,32472.843982770297,685,3114,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,April,42,corepoint_lp_dual_upper_cut,2910.5803038776053,35369.873490730984,32459.293186853378,1011,5436,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,August,6,corepoint_lp_dual_upper_cut,0.0,32402.734729875632,32402.734729875632,948,4950,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,August,47,corepoint_lp_dual_upper_cut,149.9567799956765,32444.03032731049,32294.073547314816,683,3114,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,October,45,corepoint_lp_dual_upper_cut,1172.1697123193028,33430.17043517958,32258.000722860274,801,3780,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,September,48,corepoint_lp_dual_upper_cut,2423.9268695724995,34345.1234752356,31921.196605663103,587,2538,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,July,43,corepoint_lp_dual_upper_cut,5907.2997128917905,37701.35559145113,31794.05587855934,855,4644,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,March,36,corepoint_lp_dual_upper_cut,4207.786134992918,35999.13661147463,31791.350476481708,1538,9216,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,November,41,corepoint_lp_dual_upper_cut,1687.775966994674,33447.833962871126,31760.05799587645,1195,6516,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,September,2,corepoint_lp_dual_upper_cut,11933.28753594155,43625.61643390731,31692.32889796576,1378,8424,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,July,48,corepoint_lp_dual_upper_cut,2412.340120030537,34048.421699183804,31636.081579153266,587,2538,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,November,36,corepoint_lp_dual_upper_cut,3600.5089072936053,35203.09234747825,31602.58344018464,1538,9216,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,September,6,corepoint_lp_dual_upper_cut,0.0,31542.157104311987,31542.157104311987,948,4950,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,August,48,corepoint_lp_dual_upper_cut,2400.2033574919287,33859.043016654075,31458.839659162146,591,2538,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,January,6,corepoint_lp_dual_upper_cut,0.0,31348.692806577343,31348.692806577343,948,4950,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,September,44,corepoint_lp_dual_upper_cut,4117.882338060731,35389.03150471702,31271.14916665629,826,4554,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,June,5,corepoint_lp_dual_upper_cut,1876.1117591967902,33119.44080920756,31243.329050010772,1286,7290,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,January,44,corepoint_lp_dual_upper_cut,4136.143377528172,35300.843965254935,31164.700587726762,826,4554,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,August,44,corepoint_lp_dual_upper_cut,4106.732779582138,34987.50895210569,30880.776172523547,826,4554,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,July,6,corepoint_lp_dual_upper_cut,0.0,30802.02782612338,30802.02782612338,948,4950,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,February,35,corepoint_lp_dual_upper_cut,11362.911099020688,42085.620387139425,30722.709288118735,1529,9414,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,March,5,corepoint_lp_dual_upper_cut,1859.0692704946966,32534.473446354725,30675.40417586003,1286,7290,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,February,24,corepoint_lp_dual_upper_cut,4478.7900603012695,35061.13431079581,30582.34425049454,1559,10026,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
3,January,47,corepoint_lp_dual_upper_cut,141.342654134264,30458.268549620552,30316.92589548629,683,3114,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
