dataset,scenario,technology_case,formulation,run_dir,elapsed_seconds,annual_profit_SEK,best_lb_SEK,final_ub_SEK,lbbd_gap_pct,iterations,cuts_generated,cuts_added_last_iter,energy_redirected_kWh,PV_panels_installed,battery_units_installed,chargers_slow_installed,chargers_medium_installed,chargers_fast_installed,grid_total_kWh,pv_used_total_kWh,battery_discharge_kWh,max_abs_soc_gap_Jan0_Dec48_kWh,slack_penalty_SEK
full,with_redirection,PV_BESS,LBBD_PV_BESS_type_aware_redirection,C:\Users\omkarp\Downloads\Opti\runs\2026-06-22_224533_full_with_redirection_LBBD_PV_BESS,134223.92564225197,501662323.9793718,502772318.71865094,502866923.67440635,0.018816659595842444,10,5224,369,1044181.5558624635,78506.0,2438.0,225.0,2171.0,182.0,83627577.3465788,32427822.922684968,10432679.241300836,0.1570170694535875,0.0
