from_HexID,to_HexID,Month,TimeIndex,OriginType,DestinationType,Energy_kWh_day,Energy_kWh_annual,DeltaPrice_SEK_per_kWh,PriceComp_SEK_day,PriceComp_SEK_annual
15,7,June,38,medium,medium,0.8100312500000001,24.300937500000003,0.0,0.0,0.0
15,7,March,15,medium,medium,1.1148107827090885,34.55913426398175,0.0,0.0,0.0
15,7,March,16,fast,medium,6.481363411250886,200.92226574877745,0.0,0.0,0.0
15,7,March,17,medium,medium,31.50861765740415,976.7671473795288,0.0,0.0,0.0
15,7,March,18,fast,medium,33.0,1023.0,0.0,0.0,0.0
15,7,March,19,medium,medium,33.0,1023.0,0.0,0.0,0.0
15,7,March,20,medium,medium,0.249377016128987,7.730687499998597,0.0,0.0,0.0
15,7,March,23,medium,medium,4.1324274338003875,128.105250447812,0.0,0.0,0.0
15,7,March,27,fast,medium,7.523338611870258,233.223496967978,0.0,0.0,0.0
15,7,March,28,medium,medium,7.996436940161942,247.8895451450202,0.0,0.0,0.0
15,7,March,33,fast,medium,8.385808105049506,259.9600512565347,0.0,0.0,0.0
15,7,March,34,medium,medium,1.0999750000000001,34.099225000000004,0.0,0.0,0.0
15,7,March,38,fast,medium,0.2383150096747663,7.387765299917755,0.0,0.0,0.0
15,7,May,15,medium,medium,7.530391831096185,233.44214676398173,0.0,0.0,0.0
15,7,May,16,fast,medium,6.481363411250886,200.92226574877745,0.0,0.0,0.0
15,7,May,17,medium,medium,31.50861765740415,976.7671473795288,0.0,0.0,0.0
15,7,May,18,medium,medium,33.0,1023.0,0.0,0.0,0.0
15,7,May,19,medium,medium,33.0,1023.0,0.0,0.0,0.0
15,7,May,20,medium,medium,10.461942741935369,324.3202249999964,0.0,0.0,0.0
15,7,May,25,fast,medium,2.561106952090636,79.39431551480972,0.0,0.0,0.0
15,7,May,26,fast,medium,6.740408785659044,208.95267235543037,0.0,0.0,0.0
15,7,May,27,fast,medium,11.298317338709557,350.24783749999625,0.0,0.0,0.0
15,7,May,28,fast,medium,16.0351594439703,497.0899427630793,0.0,0.0,0.0
15,7,May,29,medium,medium,8.216317338709562,254.70583749999642,0.0,0.0,0.0
15,7,May,30,medium,medium,8.216317338709562,254.70583749999642,0.0,0.0,0.0
15,7,May,31,medium,medium,11.366646370967741,352.3660375,0.0,0.0,0.0
15,7,May,32,fast,medium,11.366646370967741,352.3660375,0.0,0.0,0.0
15,7,May,33,fast,medium,8.385808105049534,259.96005125653556,0.0,0.0,0.0
15,7,May,34,medium,medium,5.000674690365992,155.02091540134575,0.0,0.0,0.0
15,7,May,35,medium,medium,2.2048931451612908,68.35168750000001,0.0,0.0,0.0
15,7,May,36,medium,medium,5.717078512442011,177.22943388570235,0.0,0.0,0.0
15,7,May,37,fast,medium,8.026032258064632,248.8070000000036,0.0,0.0,0.0
15,7,May,38,medium,medium,8.026032258064632,248.8070000000036,0.0,0.0,0.0
15,7,November,16,medium,medium,6.481363411250886,194.44090233752658,0.0,0.0,0.0
15,7,November,17,medium,medium,31.50861765740415,945.2585297221245,0.0,0.0,0.0
15,7,November,18,medium,medium,33.0,990.0,0.0,0.0,0.0
15,7,November,19,fast,medium,33.0,990.0,0.0,0.0,0.0
15,7,November,23,medium,medium,4.1324274338003875,123.97282301401162,0.0,0.0,0.0
15,7,November,27,medium,medium,7.52333861187023,225.7001583561069,0.0,0.0,0.0
15,7,November,28,medium,medium,7.996436940161999,239.89310820485997,0.0,0.0,0.0
15,7,October,16,medium,medium,6.481363411250886,200.92226574877745,0.0,0.0,0.0
15,7,October,17,fast,medium,31.50861765740415,976.7671473795288,0.0,0.0,0.0
15,7,October,18,fast,medium,33.0,1023.0,0.0,0.0,0.0
15,7,October,19,fast,medium,33.0,1023.0,0.0,0.0,0.0
15,7,October,23,medium,medium,4.1324274338003875,128.105250447812,0.0,0.0,0.0
15,7,October,27,medium,medium,7.523338611870258,233.223496967978,0.0,0.0,0.0
15,7,October,28,fast,medium,7.996436940161999,247.88954514502197,0.0,0.0,0.0
15,7,September,15,medium,medium,1.411910809590808,42.35732428772424,0.0,0.0,0.0
15,7,September,16,fast,medium,6.481363411250857,194.44090233752573,0.0,0.0,0.0
15,7,September,17,fast,medium,31.50861765740415,945.2585297221245,0.0,0.0,0.0
15,7,September,18,fast,medium,33.0,990.0,0.0,0.0,0.0
15,7,September,19,medium,medium,33.0,990.0,0.0,0.0,0.0
15,7,September,23,fast,medium,4.1324274338003875,123.97282301401162,0.0,0.0,0.0
15,7,September,27,medium,medium,9.272239166666667,278.167175,0.0,0.0,0.0
15,7,September,28,medium,medium,9.272239166666669,278.16717500000004,0.0,0.0,0.0
15,7,September,29,fast,medium,0.47925583333329413,14.377674999998824,0.0,0.0,0.0
15,7,September,30,medium,medium,0.47925583333329413,14.377674999998824,0.0,0.0,0.0
15,7,September,33,fast,medium,3.8957245320203198,116.8717359606096,0.0,0.0,0.0
15,8,April,16,fast,fast,13.976217278848974,419.28651836546925,0.0,0.0,0.0
15,8,April,22,fast,fast,10.352883555754575,310.58650667263726,0.0,0.0,0.0
15,8,April,23,fast,fast,17.09821248947419,512.9463746842257,0.0,0.0,0.0
15,8,April,24,fast,slow,2.378877541141904,71.36632623425712,0.0,0.0,0.0
15,8,April,24,fast,fast,25.0,750.0,0.0,0.0,0.0
