iteration,Month,TimeIndex,cut_type,rhs_at_current_SEK,theta_at_current_SEK,violation_SEK,nonzeros,positive_type_arcs,dual_termination,exactness,selection_rule
2,December,29,corepoint_lp_dual_upper_cut,806.5600772780364,1152627.4371200532,1151820.8770427753,1511,9378,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,December,34,corepoint_lp_dual_upper_cut,396.12982698874964,1151465.4831738146,1151069.3533468258,1515,9504,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,May,22,corepoint_lp_dual_upper_cut,914.2451032406013,1151242.594956519,1150328.3498532784,1643,10206,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,December,30,corepoint_lp_dual_upper_cut,169.77197623530975,1149753.6707189388,1149583.8987427035,1425,8910,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,September,31,corepoint_lp_dual_upper_cut,102.30897576296856,1149284.591127572,1149182.2821518092,1436,9126,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,August,32,corepoint_lp_dual_upper_cut,43.53337766527469,1146061.488373097,1146017.9549954317,1450,9450,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,December,26,corepoint_lp_dual_upper_cut,38.250671740985695,1144846.7355437402,1144808.4848719991,1538,10350,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,April,22,corepoint_lp_dual_upper_cut,929.6345037889166,1141513.4369160219,1140583.8024122328,1633,10206,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,January,15,corepoint_lp_dual_upper_cut,225.27308825070378,1139174.3285397312,1138949.0554514804,1467,9324,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,September,32,corepoint_lp_dual_upper_cut,54.74508400183305,1134748.6705364957,1134693.9254524938,1455,9450,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,March,34,corepoint_lp_dual_upper_cut,469.9507088023856,1133569.690187744,1133099.7394789418,1507,9504,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,September,22,corepoint_lp_dual_upper_cut,899.8294341520156,1123312.3014280032,1122412.4719938512,1636,10206,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,February,28,corepoint_lp_dual_upper_cut,4375.532766559938,1119488.6996927666,1115113.1669262068,1541,9396,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,June,24,corepoint_lp_dual_upper_cut,58.93255302576561,1110877.8545270334,1110818.9219740077,1519,10026,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,December,25,corepoint_lp_dual_upper_cut,0.0,1106799.6946632743,1106799.6946632743,1556,10188,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,May,35,corepoint_lp_dual_upper_cut,771.0883405893647,1106364.5350038307,1105593.4466632414,1470,9414,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,July,15,corepoint_lp_dual_upper_cut,213.14137568022133,1105674.7144027057,1105461.5730270254,1469,9324,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,August,15,corepoint_lp_dual_upper_cut,212.88923776908416,1104978.4794166442,1104765.590178875,1463,9324,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,July,36,corepoint_lp_dual_upper_cut,582.5386861530294,1103729.2251712305,1103146.6864850775,1488,9216,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,June,23,corepoint_lp_dual_upper_cut,0.0,1101607.6304234904,1101607.6304234904,1557,9900,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,November,26,corepoint_lp_dual_upper_cut,22.716977771624187,1097433.2320056478,1097410.5150278762,1543,10350,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,August,36,corepoint_lp_dual_upper_cut,536.7434961120963,1093080.6074657678,1092543.8639696557,1496,9216,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,March,21,corepoint_lp_dual_upper_cut,65.07760575404936,1089959.64204693,1089894.564441176,1528,9756,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,June,35,corepoint_lp_dual_upper_cut,744.6459682038554,1087358.9011725683,1086614.2552043644,1459,9414,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,February,27,corepoint_lp_dual_upper_cut,2175.828824855111,1083102.514406544,1080926.6855816888,1523,9738,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,September,36,corepoint_lp_dual_upper_cut,563.8970647476949,1078713.5611583164,1078149.6640935687,1490,9216,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,January,36,corepoint_lp_dual_upper_cut,543.1993170791267,1077107.6809075733,1076564.4815904943,1486,9216,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,December,21,corepoint_lp_dual_upper_cut,61.260584281512884,1066965.2052450401,1066903.9446607586,1534,9756,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,June,22,corepoint_lp_dual_upper_cut,807.5874549096923,1066982.6641439523,1066175.0766890426,1637,10206,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,April,31,corepoint_lp_dual_upper_cut,88.75277218091391,1064478.978268489,1064390.2254963082,1442,9126,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,November,25,corepoint_lp_dual_upper_cut,0.0,1060961.8985551752,1060961.8985551752,1556,10188,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,November,33,corepoint_lp_dual_upper_cut,211.38655579618657,1060199.1373524074,1059987.7507966112,1487,9414,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,September,15,corepoint_lp_dual_upper_cut,200.28773889422106,1053500.2812040686,1053299.9934651745,1457,9324,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,April,32,corepoint_lp_dual_upper_cut,49.806111508055736,1051015.6620294712,1050965.8559179632,1456,9450,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,November,29,corepoint_lp_dual_upper_cut,884.5580291507362,1051776.423202881,1050891.86517373,1514,9378,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,November,30,corepoint_lp_dual_upper_cut,130.21589110323657,1049154.101671097,1049023.8857799938,1429,8910,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,December,35,corepoint_lp_dual_upper_cut,676.6765093084309,1047981.9887444766,1047305.3122351682,1462,9414,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,October,37,corepoint_lp_dual_upper_cut,547.3218504700822,1046337.7683084522,1045790.4464579822,1455,9090,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,December,24,corepoint_lp_dual_upper_cut,62.784846064375486,1038600.4648657204,1038537.680019656,1516,10026,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,December,23,corepoint_lp_dual_upper_cut,0.0,1029933.3922221232,1029933.3922221232,1557,9900,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,November,34,corepoint_lp_dual_upper_cut,287.43386128892575,1025137.6722629184,1024850.2384016295,1512,9504,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,November,21,corepoint_lp_dual_upper_cut,57.73520717597131,1023214.1320744045,1023156.3968672286,1536,9756,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,April,15,corepoint_lp_dual_upper_cut,222.18219589910106,1021884.6478419806,1021662.4656460815,1451,9324,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,February,33,corepoint_lp_dual_upper_cut,245.6825399664162,1021433.041039413,1021187.3584994465,1480,9414,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,November,24,corepoint_lp_dual_upper_cut,47.1525970312354,1013887.1051215271,1013839.9525244959,1527,10026,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,November,23,corepoint_lp_dual_upper_cut,0.0,1005426.264317233,1005426.264317233,1557,9900,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,April,36,corepoint_lp_dual_upper_cut,582.1761585946921,1004001.485321601,1003419.3091630064,1498,9216,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,March,35,corepoint_lp_dual_upper_cut,693.1677110726838,1000848.016842946,1000154.8491318732,1462,9414,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,February,20,corepoint_lp_dual_upper_cut,60.200003375315404,994314.1801036993,994253.980100324,1595,10368,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,March,22,corepoint_lp_dual_upper_cut,656.5312623463551,993863.847233468,993207.3159711217,1640,10206,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,August,37,corepoint_lp_dual_upper_cut,499.3042149200968,988723.1192061866,988223.8149912665,1455,9090,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,February,34,corepoint_lp_dual_upper_cut,319.53119733420783,987653.5956051447,987334.0644078106,1510,9504,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,January,37,corepoint_lp_dual_upper_cut,477.4814722503357,980001.6356264858,979524.1541542355,1463,9090,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,September,37,corepoint_lp_dual_upper_cut,526.9590128502662,976429.4932805479,975902.5342676976,1454,9090,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,February,26,corepoint_lp_dual_upper_cut,31.183987606727033,975320.2280271483,975289.0440395415,1544,10350,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,October,3,corepoint_lp_dual_upper_cut,860.2108614592921,975756.3631400531,974896.1522785939,1364,8442,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,June,31,corepoint_lp_dual_upper_cut,76.18270404216584,972757.3098872481,972681.1271832059,1441,9126,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,December,22,corepoint_lp_dual_upper_cut,827.1789239446531,972896.7044666269,972069.5255426822,1643,10206,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,May,36,corepoint_lp_dual_upper_cut,423.82067792622865,963566.794623075,963142.9739451489,1490,9216,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,February,29,corepoint_lp_dual_upper_cut,600.369750150961,962098.1843793556,961497.8146292047,1524,9378,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,July,37,corepoint_lp_dual_upper_cut,439.3095805679509,961020.9964309938,960581.6868504258,1450,9090,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,June,32,corepoint_lp_dual_upper_cut,44.46435661771349,960454.0708809395,960409.6065243217,1519,9450,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,February,30,corepoint_lp_dual_upper_cut,113.09595649264283,959699.4514082314,959586.3554517388,1431,8910,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,May,3,corepoint_lp_dual_upper_cut,829.9209546224333,955726.6292024431,954896.7082478206,1361,8442,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,June,15,corepoint_lp_dual_upper_cut,197.5095940983752,953755.5493920386,953558.0397979402,1459,9324,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,June,36,corepoint_lp_dual_upper_cut,492.3922709748011,947014.2054075268,946521.813136552,1484,9216,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,February,25,corepoint_lp_dual_upper_cut,0.0,942907.1132972802,942907.1132972802,1556,10188,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,December,31,corepoint_lp_dual_upper_cut,73.566278737274,936838.9433983457,936765.3771196085,1441,9126,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,November,22,corepoint_lp_dual_upper_cut,588.1904032064463,933002.9247113497,932414.7343081433,1649,10206,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,August,3,corepoint_lp_dual_upper_cut,793.8712085886034,930506.4658723625,929712.5946637739,1365,8442,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,December,32,corepoint_lp_dual_upper_cut,36.884068335155256,924989.9926745691,924953.108606234,1517,9450,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,March,31,corepoint_lp_dual_upper_cut,54.98232891234269,923135.5291800892,923080.5468511769,1443,9126,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,May,15,corepoint_lp_dual_upper_cut,145.58781071940535,919137.2946756711,918991.7068649518,1459,9324,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,February,18,corepoint_lp_dual_upper_cut,7955.052351439454,924599.306389737,916644.2540382975,1751,10574,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,December,36,corepoint_lp_dual_upper_cut,370.3592006033599,912719.6450794894,912349.2858788861,1494,9216,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,March,32,corepoint_lp_dual_upper_cut,29.695456038114003,911459.8964860165,911430.2010299783,1451,9450,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,November,35,corepoint_lp_dual_upper_cut,467.7040757427476,910081.4481752831,909613.7440995404,1458,9414,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,February,17,corepoint_lp_dual_upper_cut,9403.213960736755,916786.3195357212,907383.1055749845,1685,10442,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,February,21,corepoint_lp_dual_upper_cut,65.79713078667767,905742.8280909967,905677.03096021,1531,9756,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,January,3,corepoint_lp_dual_upper_cut,758.2653468507067,905596.8410529426,904838.5757060918,1354,8442,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,February,24,corepoint_lp_dual_upper_cut,52.603456879268094,904288.46446661,904235.8610097307,1516,10026,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,September,3,corepoint_lp_dual_upper_cut,774.6752583933231,904976.4795581436,904201.8042997504,1361,8442,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,February,23,corepoint_lp_dual_upper_cut,0.0,896742.219228493,896742.219228493,1557,9900,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,February,35,corepoint_lp_dual_upper_cut,523.9966751570412,892644.580280495,892120.583605338,1470,9414,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,April,37,corepoint_lp_dual_upper_cut,388.6289659348197,892190.7969082315,891802.1679422966,1469,9090,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,October,4,corepoint_lp_dual_upper_cut,434.1065272128615,889768.8642593388,889334.7577321259,1318,8208,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,October,38,corepoint_lp_dual_upper_cut,653.7967327156823,888634.2964098491,887980.4996771334,1404,8550,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,July,3,corepoint_lp_dual_upper_cut,728.6519231078772,884879.4861274412,884150.8342043333,1360,8442,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,December,15,corepoint_lp_dual_upper_cut,131.3420187401578,879800.017963209,879668.6759444688,1458,9324,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,April,3,corepoint_lp_dual_upper_cut,730.9823157155026,874409.1865272179,873678.2042115023,1361,8442,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,March,36,corepoint_lp_dual_upper_cut,303.9481521883732,871669.2238249301,871365.2756727418,1503,9216,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,May,4,corepoint_lp_dual_upper_cut,420.84994913870327,871504.2294690186,871083.3795198799,1323,8208,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,May,37,corepoint_lp_dual_upper_cut,335.45207083978494,853407.9800302231,853072.5279593833,1472,9090,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,June,37,corepoint_lp_dual_upper_cut,347.9458500743169,850036.5720881901,849688.6262381158,1453,9090,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,August,4,corepoint_lp_dual_upper_cut,359.15676329796497,848506.5663941638,848147.4096308658,1319,8208,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,December,37,corepoint_lp_dual_upper_cut,318.9433006519153,842331.9361452588,842012.9928446069,1456,9090,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,August,38,corepoint_lp_dual_upper_cut,673.4329120400101,839703.2965753871,839029.8636633471,1407,8550,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,March,3,corepoint_lp_dual_upper_cut,664.0350520287672,839673.9515041306,839009.9164521019,1360,8442,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,January,38,corepoint_lp_dual_upper_cut,575.3978305573507,832296.3103619135,831720.9125313562,1412,8550,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,June,3,corepoint_lp_dual_upper_cut,670.239801002942,830790.6897302791,830120.4499292762,1357,8442,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,September,38,corepoint_lp_dual_upper_cut,674.8741846672926,829262.559410354,828587.6852256868,1409,8550,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,February,22,corepoint_lp_dual_upper_cut,475.4287824111518,825888.4246760769,825412.9958936657,1645,10206,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,January,4,corepoint_lp_dual_upper_cut,387.67180246361795,825792.0759517167,825404.4041492532,1317,8208,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,September,4,corepoint_lp_dual_upper_cut,394.09002209776946,825226.3831584039,824832.2931363061,1318,8208,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,July,38,corepoint_lp_dual_upper_cut,578.8184815671655,816176.4230102767,815597.6045287095,1405,8550,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,November,15,corepoint_lp_dual_upper_cut,112.8027659058731,811925.7449734256,811812.9422075198,1462,9324,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,July,4,corepoint_lp_dual_upper_cut,373.9601259173666,806900.4160467788,806526.4559208615,1321,8208,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,October,2,corepoint_lp_dual_upper_cut,69.56362711633659,803505.8317515731,803436.2681244568,1347,8424,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,March,15,corepoint_lp_dual_upper_cut,102.85043478166259,801125.4645382838,801022.6141035021,1456,9324,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,April,4,corepoint_lp_dual_upper_cut,373.85921384827395,797352.8005398037,796978.9413259554,1324,8208,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,November,31,corepoint_lp_dual_upper_cut,54.30799027920004,794114.9242882057,794060.6162979265,1438,9126,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,November,36,corepoint_lp_dual_upper_cut,240.5916044650356,792617.8362732383,792377.2446687733,1492,9216,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,May,2,corepoint_lp_dual_upper_cut,66.71406228880163,787029.0940736247,786962.380011336,1335,8424,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,November,32,corepoint_lp_dual_upper_cut,27.690816572609837,784071.1182816213,784043.4274650486,1522,9450,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,December,3,corepoint_lp_dual_upper_cut,583.3221788617226,782046.8764543954,781463.5542755337,1364,8442,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,February,15,corepoint_lp_dual_upper_cut,113.35850249715571,780097.6130920188,779984.2545895216,1454,9324,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,March,37,corepoint_lp_dual_upper_cut,277.73224673327087,779095.1736610373,778817.4414143041,1482,9090,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,October,14,corepoint_lp_dual_upper_cut,0.0,777412.7970619343,777412.7970619343,1391,8280,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,February,36,corepoint_lp_dual_upper_cut,264.14309234931477,777431.5334100606,777167.3903177113,1497,9216,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,November,3,corepoint_lp_dual_upper_cut,582.8742860063356,770793.7908388202,770210.9165528138,1359,8442,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,February,31,corepoint_lp_dual_upper_cut,40.70010348295326,767683.2372982604,767642.5371947775,1442,9126,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,March,4,corepoint_lp_dual_upper_cut,344.04107152629547,765678.5714148048,765334.5303432785,1324,8208,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,August,2,corepoint_lp_dual_upper_cut,75.43651072430065,764396.4133829615,764320.9768722373,1337,8424,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,January,14,corepoint_lp_dual_upper_cut,0.0,760812.9203278057,760812.9203278057,1391,8280,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,February,32,corepoint_lp_dual_upper_cut,34.8611337123014,757973.7339579957,757938.8728242833,1451,9450,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,June,4,corepoint_lp_dual_upper_cut,344.9905324136021,757578.1377020259,757233.1471696123,1316,8208,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,April,38,corepoint_lp_dual_upper_cut,490.41952903418263,757720.2745492107,757229.8550201765,1414,8550,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,May,14,corepoint_lp_dual_upper_cut,0.0,745825.1981110792,745825.1981110792,1391,8280,optimal,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
2,January,2,corepoint_lp_dual_upper_cut,72.16361808424956,745471.9120144976,745399.7483964133,1347,8424,optimal+pareto,valid_upper_cut_for_continuous_redirection_LP_restricted_model,corepoint; top=all; min_violation=1e-05
