HexID,Month,DemandClass,RepresentativeDayDemand_kWh,RepresentativeDaySlack_kWh,AnnualSlack_kWh,SlackShare
33,June,public,2877.5000000000005,0.0,0.0,0.0
33,July,home,281.5902556336692,0.0,0.0,0.0
33,July,public,2877.5000000000005,0.0,0.0,0.0
33,August,home,281.5902556336692,0.0,0.0,0.0
33,August,public,2877.5000000000005,0.0,0.0,0.0
33,September,home,281.5902556336692,0.0,0.0,0.0
33,September,public,2877.5000000000005,0.0,0.0,0.0
33,October,home,281.5902556336692,0.0,0.0,0.0
33,October,public,2877.5000000000005,0.0,0.0,0.0
33,November,home,281.5902556336692,0.0,0.0,0.0
33,November,public,2877.5000000000005,0.0,0.0,0.0
33,December,home,281.5902556336692,0.0,0.0,0.0
33,December,public,2877.5000000000005,0.0,0.0,0.0
34,January,public,1135.0000000000002,0.0,0.0,0.0
34,February,public,1135.0000000000002,0.0,0.0,0.0
34,March,public,1135.0000000000002,0.0,0.0,0.0
34,April,public,1135.0000000000002,0.0,0.0,0.0
34,May,public,1135.0000000000002,0.0,0.0,0.0
34,June,public,1135.0000000000002,0.0,0.0,0.0
34,July,public,1135.0000000000002,0.0,0.0,0.0
34,August,public,1135.0000000000002,0.0,0.0,0.0
34,September,public,1135.0000000000002,0.0,0.0,0.0
34,October,public,1135.0000000000002,0.0,0.0,0.0
34,November,public,1135.0000000000002,0.0,0.0,0.0
34,December,public,1135.0000000000002,0.0,0.0,0.0
36,January,public,1914.9999999999998,0.0,0.0,0.0
36,February,public,1914.9999999999998,0.0,0.0,0.0
36,March,public,1914.9999999999998,0.0,0.0,0.0
36,April,public,1914.9999999999998,0.0,0.0,0.0
36,May,public,1914.9999999999998,0.0,0.0,0.0
36,June,public,1914.9999999999998,0.0,0.0,0.0
36,July,public,1914.9999999999998,0.0,0.0,0.0
36,August,public,1914.9999999999998,0.0,0.0,0.0
36,September,public,1914.9999999999998,0.0,0.0,0.0
36,October,public,1914.9999999999998,0.0,0.0,0.0
36,November,public,1914.9999999999998,0.0,0.0,0.0
36,December,public,1914.9999999999998,0.0,0.0,0.0
37,January,home,16.354404290323046,0.0,0.0,0.0
37,January,public,330.0,0.0,0.0,0.0
37,February,home,16.354404290323046,0.0,0.0,0.0
37,February,public,330.0,0.0,0.0,0.0
37,March,home,16.354404290323046,0.0,0.0,0.0
37,March,public,330.0,0.0,0.0,0.0
37,April,home,16.354404290323046,0.0,0.0,0.0
37,April,public,330.0,0.0,0.0,0.0
37,May,home,16.354404290323046,0.0,0.0,0.0
37,May,public,330.0,0.0,0.0,0.0
37,June,home,16.354404290323046,0.0,0.0,0.0
37,June,public,330.0,0.0,0.0,0.0
37,July,home,16.354404290323046,0.0,0.0,0.0
37,July,public,330.0,0.0,0.0,0.0
37,August,home,16.354404290323046,0.0,0.0,0.0
37,August,public,330.0,0.0,0.0,0.0
37,September,home,16.354404290323046,0.0,0.0,0.0
37,September,public,330.0,0.0,0.0,0.0
37,October,home,16.354404290323046,0.0,0.0,0.0
37,October,public,330.0,0.0,0.0,0.0
37,November,home,16.354404290323046,0.0,0.0,0.0
37,November,public,330.0,0.0,0.0,0.0
37,December,home,16.354404290323046,0.0,0.0,0.0
37,December,public,330.0,0.0,0.0,0.0
38,January,public,454.99999999999983,0.0,0.0,0.0
38,February,public,454.99999999999983,0.0,0.0,0.0
38,March,public,454.99999999999983,0.0,0.0,0.0
38,April,public,454.99999999999983,0.0,0.0,0.0
38,May,public,454.99999999999983,0.0,0.0,0.0
38,June,public,454.99999999999983,0.0,0.0,0.0
38,July,public,454.99999999999983,0.0,0.0,0.0
38,August,public,454.99999999999983,0.0,0.0,0.0
38,September,public,454.99999999999983,0.0,0.0,0.0
38,October,public,454.99999999999983,0.0,0.0,0.0
38,November,public,454.99999999999983,0.0,0.0,0.0
38,December,public,454.99999999999983,0.0,0.0,0.0
39,January,public,930.0000000000003,0.0,0.0,0.0
39,February,public,930.0000000000003,0.0,0.0,0.0
39,March,public,930.0000000000003,0.0,0.0,0.0
39,April,public,930.0000000000003,0.0,0.0,0.0
39,May,public,930.0000000000003,0.0,0.0,0.0
39,June,public,930.0000000000003,0.0,0.0,0.0
39,July,public,930.0000000000003,0.0,0.0,0.0
39,August,public,930.0000000000003,0.0,0.0,0.0
39,September,public,930.0000000000003,0.0,0.0,0.0
39,October,public,930.0000000000003,0.0,0.0,0.0
39,November,public,930.0000000000003,0.0,0.0,0.0
39,December,public,930.0000000000003,0.0,0.0,0.0
40,January,public,1232.4999999999998,0.0,0.0,0.0
40,February,public,1232.4999999999998,0.0,0.0,0.0
40,March,public,1232.4999999999998,0.0,0.0,0.0
40,April,public,1232.4999999999998,0.0,0.0,0.0
40,May,public,1232.4999999999998,0.0,0.0,0.0
40,June,public,1232.4999999999998,0.0,0.0,0.0
40,July,public,1232.4999999999998,0.0,0.0,0.0
40,August,public,1232.4999999999998,0.0,0.0,0.0
40,September,public,1232.4999999999998,0.0,0.0,0.0
40,October,public,1232.4999999999998,0.0,0.0,0.0
40,November,public,1232.4999999999998,0.0,0.0,0.0
40,December,public,1232.4999999999998,0.0,0.0,0.0
41,January,home,0.46461648200394023,0.0,0.0,0.0
41,January,public,1814.9999999999998,0.0,0.0,0.0
41,February,home,0.46461648200394023,0.0,0.0,0.0
41,February,public,1814.9999999999998,0.0,0.0,0.0
41,March,home,0.46461648200394023,0.0,0.0,0.0
41,March,public,1814.9999999999998,0.0,0.0,0.0
41,April,home,0.46461648200394023,0.0,0.0,0.0
41,April,public,1814.9999999999998,0.0,0.0,0.0
41,May,home,0.46461648200394023,0.0,0.0,0.0
41,May,public,1814.9999999999998,0.0,0.0,0.0
41,June,home,0.46461648200394023,0.0,0.0,0.0
41,June,public,1814.9999999999998,0.0,0.0,0.0
41,July,home,0.46461648200394023,0.0,0.0,0.0
41,July,public,1814.9999999999998,0.0,0.0,0.0
41,August,home,0.46461648200394023,0.0,0.0,0.0
41,August,public,1814.9999999999998,0.0,0.0,0.0
41,September,home,0.46461648200394023,0.0,0.0,0.0
41,September,public,1814.9999999999998,0.0,0.0,0.0
41,October,home,0.46461648200394023,0.0,0.0,0.0
41,October,public,1814.9999999999998,0.0,0.0,0.0
41,November,home,0.46461648200394023,0.0,0.0,0.0
41,November,public,1814.9999999999998,0.0,0.0,0.0
41,December,home,0.46461648200394023,0.0,0.0,0.0
41,December,public,1814.9999999999998,0.0,0.0,0.0
42,January,home,389.0501495810051,0.0,0.0,0.0
42,January,public,112.5,0.0,0.0,0.0
42,February,home,389.0501495810051,0.0,0.0,0.0
42,February,public,112.5,0.0,0.0,0.0
42,March,home,389.0501495810051,0.0,0.0,0.0
42,March,public,112.5,0.0,0.0,0.0
42,April,home,389.0501495810051,0.0,0.0,0.0
42,April,public,112.5,0.0,0.0,0.0
42,May,home,389.0501495810051,0.0,0.0,0.0
42,May,public,112.5,0.0,0.0,0.0
42,June,home,389.0501495810051,0.0,0.0,0.0
42,June,public,112.5,0.0,0.0,0.0
42,July,home,389.0501495810051,0.0,0.0,0.0
42,July,public,112.5,0.0,0.0,0.0
42,August,home,389.0501495810051,0.0,0.0,0.0
42,August,public,112.5,0.0,0.0,0.0
42,September,home,389.0501495810051,0.0,0.0,0.0
42,September,public,112.5,0.0,0.0,0.0
42,October,home,389.0501495810051,0.0,0.0,0.0
42,October,public,112.5,0.0,0.0,0.0
42,November,home,389.0501495810051,0.0,0.0,0.0
42,November,public,112.5,0.0,0.0,0.0
42,December,home,389.0501495810051,0.0,0.0,0.0
42,December,public,112.5,0.0,0.0,0.0
43,January,public,695.0000000000001,0.0,0.0,0.0
43,February,public,695.0000000000001,0.0,0.0,0.0
43,March,public,695.0000000000001,0.0,0.0,0.0
43,April,public,695.0000000000001,0.0,0.0,0.0
43,May,public,695.0000000000001,0.0,0.0,0.0
43,June,public,695.0000000000001,0.0,0.0,0.0
43,July,public,695.0000000000001,0.0,0.0,0.0
43,August,public,695.0000000000001,0.0,0.0,0.0
43,September,public,695.0000000000001,0.0,0.0,0.0
43,October,public,695.0000000000001,0.0,0.0,0.0
43,November,public,695.0000000000001,0.0,0.0,0.0
43,December,public,695.0000000000001,0.0,0.0,0.0
44,January,public,835.0,0.0,0.0,0.0
44,February,public,835.0,0.0,0.0,0.0
44,March,public,835.0,0.0,0.0,0.0
44,April,public,835.0,0.0,0.0,0.0
44,May,public,835.0,0.0,0.0,0.0
44,June,public,835.0,0.0,0.0,0.0
44,July,public,835.0,0.0,0.0,0.0
44,August,public,835.0,0.0,0.0,0.0
44,September,public,835.0,0.0,0.0,0.0
44,October,public,835.0,0.0,0.0,0.0
44,November,public,835.0,0.0,0.0,0.0
44,December,public,835.0,0.0,0.0,0.0
45,January,home,447.3234542442892,0.0,0.0,0.0
45,January,public,1360.1544589081022,0.0,0.0,0.0
45,February,home,447.3234542442892,0.0,0.0,0.0
45,February,public,1360.1544589081022,0.0,0.0,0.0
45,March,home,447.3234542442892,0.0,0.0,0.0
45,March,public,1360.1544589081022,0.0,0.0,0.0
45,April,home,447.3234542442892,0.0,0.0,0.0
45,April,public,1360.1544589081022,0.0,0.0,0.0
45,May,home,447.3234542442892,0.0,0.0,0.0
45,May,public,1360.1544589081022,0.0,0.0,0.0
45,June,home,447.3234542442892,0.0,0.0,0.0
45,June,public,1360.1544589081022,0.0,0.0,0.0
45,July,home,447.3234542442892,0.0,0.0,0.0
45,July,public,1360.1544589081022,0.0,0.0,0.0
45,August,home,447.3234542442892,0.0,0.0,0.0
45,August,public,1360.1544589081022,0.0,0.0,0.0
45,September,home,447.3234542442892,0.0,0.0,0.0
45,September,public,1360.1544589081022,0.0,0.0,0.0
45,October,home,447.3234542442892,0.0,0.0,0.0
45,October,public,1360.1544589081022,0.0,0.0,0.0
45,November,home,447.3234542442892,0.0,0.0,0.0
45,November,public,1360.1544589081022,0.0,0.0,0.0
45,December,home,447.3234542442892,0.0,0.0,0.0
45,December,public,1360.1544589081022,0.0,0.0,0.0
46,January,home,98.2647190234552,0.0,0.0,0.0
46,January,public,1597.4999999999993,0.0,0.0,0.0
46,February,home,98.2647190234552,0.0,0.0,0.0
46,February,public,1597.4999999999993,0.0,0.0,0.0
46,March,home,98.2647190234552,0.0,0.0,0.0
46,March,public,1597.4999999999993,0.0,0.0,0.0
46,April,home,98.2647190234552,0.0,0.0,0.0
46,April,public,1597.4999999999993,0.0,0.0,0.0
46,May,home,98.2647190234552,0.0,0.0,0.0
46,May,public,1597.4999999999993,0.0,0.0,0.0
46,June,home,98.2647190234552,0.0,0.0,0.0
46,June,public,1597.4999999999993,0.0,0.0,0.0
46,July,home,98.2647190234552,0.0,0.0,0.0
46,July,public,1597.4999999999993,0.0,0.0,0.0
46,August,home,98.2647190234552,0.0,0.0,0.0
46,August,public,1597.4999999999993,0.0,0.0,0.0
46,September,home,98.2647190234552,0.0,0.0,0.0
46,September,public,1597.4999999999993,0.0,0.0,0.0
46,October,home,98.2647190234552,0.0,0.0,0.0
46,October,public,1597.4999999999993,0.0,0.0,0.0
46,November,home,98.2647190234552,0.0,0.0,0.0
46,November,public,1597.4999999999993,0.0,0.0,0.0
46,December,home,98.2647190234552,0.0,0.0,0.0
46,December,public,1597.4999999999993,0.0,0.0,0.0
47,January,public,587.5,0.0,0.0,0.0
47,February,public,587.5,0.0,0.0,0.0
47,March,public,587.5,0.0,0.0,0.0
47,April,public,587.5,0.0,0.0,0.0
47,May,public,587.5,0.0,0.0,0.0
47,June,public,587.5,0.0,0.0,0.0
47,July,public,587.5,0.0,0.0,0.0
47,August,public,587.5,0.0,0.0,0.0
47,September,public,587.5,0.0,0.0,0.0
47,October,public,587.5,0.0,0.0,0.0
47,November,public,587.5,0.0,0.0,0.0
47,December,public,587.5,0.0,0.0,0.0
48,January,public,285.0,0.0,0.0,0.0
48,February,public,285.0,0.0,0.0,0.0
48,March,public,285.0,0.0,0.0,0.0
48,April,public,285.0,0.0,0.0,0.0
48,May,public,285.0,0.0,0.0,0.0
48,June,public,285.0,0.0,0.0,0.0
48,July,public,285.0,0.0,0.0,0.0
48,August,public,285.0,0.0,0.0,0.0
48,September,public,285.0,0.0,0.0,0.0
48,October,public,285.0,0.0,0.0,0.0
48,November,public,285.0,0.0,0.0,0.0
48,December,public,285.0,0.0,0.0,0.0
49,January,home,0.5917223516626109,0.0,0.0,0.0
49,January,public,575.0,0.0,0.0,0.0
49,February,home,0.5917223516626109,0.0,0.0,0.0
49,February,public,575.0,0.0,0.0,0.0
49,March,home,0.5917223516626109,0.0,0.0,0.0
49,March,public,575.0,0.0,0.0,0.0
49,April,home,0.5917223516626109,0.0,0.0,0.0
49,April,public,575.0,0.0,0.0,0.0
49,May,home,0.5917223516626109,0.0,0.0,0.0
49,May,public,575.0,0.0,0.0,0.0
49,June,home,0.5917223516626109,0.0,0.0,0.0
49,June,public,575.0,0.0,0.0,0.0
49,July,home,0.5917223516626109,0.0,0.0,0.0
49,July,public,575.0,0.0,0.0,0.0
49,August,home,0.5917223516626109,0.0,0.0,0.0
49,August,public,575.0,0.0,0.0,0.0
49,September,home,0.5917223516626109,0.0,0.0,0.0
49,September,public,575.0,0.0,0.0,0.0
49,October,home,0.5917223516626109,0.0,0.0,0.0
49,October,public,575.0,0.0,0.0,0.0
49,November,home,0.5917223516626109,0.0,0.0,0.0
49,November,public,575.0,0.0,0.0,0.0
49,December,home,0.5917223516626109,0.0,0.0,0.0
49,December,public,575.0,0.0,0.0,0.0
50,January,public,239.99999999999994,0.0,0.0,0.0
50,February,public,239.99999999999994,0.0,0.0,0.0
50,March,public,239.99999999999994,0.0,0.0,0.0
50,April,public,239.99999999999994,0.0,0.0,0.0
50,May,public,239.99999999999994,0.0,0.0,0.0
50,June,public,239.99999999999994,0.0,0.0,0.0
50,July,public,239.99999999999994,0.0,0.0,0.0
50,August,public,239.99999999999994,0.0,0.0,0.0
50,September,public,239.99999999999994,0.0,0.0,0.0
50,October,public,239.99999999999994,0.0,0.0,0.0
50,November,public,239.99999999999994,0.0,0.0,0.0
50,December,public,239.99999999999994,0.0,0.0,0.0
51,January,public,337.5,0.0,0.0,0.0
51,February,public,337.5,0.0,0.0,0.0
51,March,public,337.5,0.0,0.0,0.0
51,April,public,337.5,0.0,0.0,0.0
51,May,public,337.5,0.0,0.0,0.0
51,June,public,337.5,0.0,0.0,0.0
51,July,public,337.5,0.0,0.0,0.0
51,August,public,337.5,0.0,0.0,0.0
51,September,public,337.5,0.0,0.0,0.0
51,October,public,337.5,0.0,0.0,0.0
51,November,public,337.5,0.0,0.0,0.0
51,December,public,337.5,0.0,0.0,0.0
52,January,public,512.5,0.0,0.0,0.0
52,February,public,512.5,0.0,0.0,0.0
52,March,public,512.5,0.0,0.0,0.0
52,April,public,512.5,0.0,0.0,0.0
52,May,public,512.5,0.0,0.0,0.0
52,June,public,512.5,0.0,0.0,0.0
52,July,public,512.5,0.0,0.0,0.0
52,August,public,512.5,0.0,0.0,0.0
52,September,public,512.5,0.0,0.0,0.0
52,October,public,512.5,0.0,0.0,0.0
52,November,public,512.5,0.0,0.0,0.0
52,December,public,512.5,0.0,0.0,0.0
53,January,public,672.4999999999999,0.0,0.0,0.0
53,February,public,672.4999999999999,0.0,0.0,0.0
53,March,public,672.4999999999999,0.0,0.0,0.0
53,April,public,672.4999999999999,0.0,0.0,0.0
53,May,public,672.4999999999999,0.0,0.0,0.0
53,June,public,672.4999999999999,0.0,0.0,0.0
53,July,public,672.4999999999999,0.0,0.0,0.0
53,August,public,672.4999999999999,0.0,0.0,0.0
53,September,public,672.4999999999999,0.0,0.0,0.0
53,October,public,672.4999999999999,0.0,0.0,0.0
53,November,public,672.4999999999999,0.0,0.0,0.0
53,December,public,672.4999999999999,0.0,0.0,0.0
54,January,public,660.0,0.0,0.0,0.0
54,February,public,660.0,0.0,0.0,0.0
54,March,public,660.0,0.0,0.0,0.0
54,April,public,660.0,0.0,0.0,0.0
54,May,public,660.0,0.0,0.0,0.0
54,June,public,660.0,0.0,0.0,0.0
54,July,public,660.0,0.0,0.0,0.0
54,August,public,660.0,0.0,0.0,0.0
54,September,public,660.0,0.0,0.0,0.0
54,October,public,660.0,0.0,0.0,0.0
54,November,public,660.0,0.0,0.0,0.0
54,December,public,660.0,0.0,0.0,0.0
55,January,public,502.5,0.0,0.0,0.0
55,February,public,502.5,0.0,0.0,0.0
55,March,public,502.5,0.0,0.0,0.0
55,April,public,502.5,0.0,0.0,0.0
55,May,public,502.5,0.0,0.0,0.0
55,June,public,502.5,0.0,0.0,0.0
55,July,public,502.5,0.0,0.0,0.0
55,August,public,502.5,0.0,0.0,0.0
55,September,public,502.5,0.0,0.0,0.0
55,October,public,502.5,0.0,0.0,0.0
55,November,public,502.5,0.0,0.0,0.0
55,December,public,502.5,0.0,0.0,0.0
56,January,public,272.5,0.0,0.0,0.0
56,February,public,272.5,0.0,0.0,0.0
56,March,public,272.5,0.0,0.0,0.0
56,April,public,272.5,0.0,0.0,0.0
56,May,public,272.5,0.0,0.0,0.0
56,June,public,272.5,0.0,0.0,0.0
56,July,public,272.5,0.0,0.0,0.0
56,August,public,272.5,0.0,0.0,0.0
56,September,public,272.5,0.0,0.0,0.0
56,October,public,272.5,0.0,0.0,0.0
56,November,public,272.5,0.0,0.0,0.0
56,December,public,272.5,0.0,0.0,0.0
